 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2012
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1850
"110002 ARIQUEMES";7935
"110003 CABIXI";455
"110004 CACOAL";6831
"110005 CEREJEIRAS";1366
"110006 COLORADO DO OESTE";1453
"110007 CORUMBIARA";688
"110008 COSTA MARQUES";1104
"110009 ESPIGAO D'OESTE";2458
"110010 GUAJARA-MIRIM";3318
"110011 JARU";4485
"110012 JI-PARANA";10235
"110013 MACHADINHO D'OESTE";2547
"110014 NOVA BRASILANDIA D'OESTE";1623
"110015 OURO PRETO DO OESTE";3115
"110018 PIMENTA BUENO";2852
"110020 PORTO VELHO";38394
"110025 PRESIDENTE MEDICI";1669
"110026 RIO CRESPO";251
"110028 ROLIM DE MOURA";4480
"110029 SANTA LUZIA D'OESTE";656
"110030 VILHENA";7105
"110032 SAO MIGUEL DO GUAPORE";1756
"110033 NOVA MAMORE";1943
"110034 ALVORADA D'OESTE";1293
"110037 ALTO ALEGRE DOS PARECIS";1011
"110040 ALTO PARAISO";1393
"110045 BURITIS";2765
"110050 NOVO HORIZONTE DO OESTE";787
"110060 CACAULANDIA";465
"110070 CAMPO NOVO DE RONDONIA";1010
"110080 CANDEIAS DO JAMARI";1625
"110090 CASTANHEIRAS";256
"110092 CHUPINGUAIA";718
"110094 CUJUBIM";1447
"110100 GOVERNADOR JORGE TEIXEIRA";750
"110110 ITAPUA DO OESTE";664
"110120 MINISTRO ANDREAZZA";799
"110130 MIRANTE DA SERRA";896
"110140 MONTE NEGRO";1127
"110143 NOVA UNIAO";574
"110145 PARECIS";360
"110146 PIMENTEIRAS DO OESTE";191
"110147 PRIMAVERA DE RONDONIA";267
"110148 SAO FELIPE D'OESTE";483
"110149 SAO FRANCISCO DO GUAPORE";1345
"110150 SERINGUEIRAS";889
"110155 TEIXEIROPOLIS";372
"110160 THEOBROMA";840
"110170 URUPA";959
"110175 VALE DO ANARI";753
"110180 VALE DO PARAISO";625
"120001 ACRELANDIA";963
"120005 ASSIS BRASIL";445
"120010 BRASILEIA";1703
"120013 BUJARI";609
"120017 CAPIXABA";648
"120020 CRUZEIRO DO SUL";5832
"120025 EPITACIOLANDIA";1210
"120030 FEIJO";1936
"120032 JORDAO";361
"120033 MANCIO LIMA";1065
"120034 MANOEL URBANO";539
"120035 MARECHAL THAUMATURGO";778
"120038 PLACIDO DE CASTRO";1213
"120039 PORTO WALTER";529
"120040 RIO BRANCO";30874
"120042 RODRIGUES ALVES";993
"120043 SANTA ROSA DO PURUS";290
"120045 SENADOR GUIOMARD";1518
"120050 SENA MADUREIRA";2809
"120060 TARAUACA";2130
"120070 XAPURI";1180
"120080 PORTO ACRE";1097
"130002 ALVARAES";791
"130006 AMATURA";636
"130008 ANAMA";718
"130010 ANORI";1206
"130014 APUI";1406
"130020 ATALAIA DO NORTE";1025
"130030 AUTAZES";2007
"130040 BARCELOS";1452
"130050 BARREIRINHA";1505
"130060 BENJAMIN CONSTANT";1991
"130063 BERURI";867
"130068 BOA VISTA DO RAMOS";894
"130070 BOCA DO ACRE";2139
"130080 BORBA";2170
"130083 CAAPIRANGA";721
"130090 CANUTAMA";916
"130100 CARAUARI";1611
"130110 CAREIRO";2436
"130115 CAREIRO DA VARZEA";1770
"130120 COARI";5024
"130130 CODAJAS";1610
"130140 EIRUNEPE";1899
"130150 ENVIRA";1085
"130160 FONTE BOA";1236
"130165 GUAJARA";842
"130170 HUMAITA";3088
"130180 IPIXUNA";1482
"130185 IRANDUBA";2895
"130190 ITACOATIARA";6326
"130195 ITAMARATI";512
"130200 ITAPIRANGA";521
"130210 JAPURA";385
"130220 JURUA";731
"130230 JUTAI";899
"130240 LABREA";2459
"130250 MANACAPURU";5922
"130255 MANAQUIRI";1616
"130260 MANAUS";171272
"130270 MANICORE";3120
"130280 MARAA";999
"130290 MAUES";3091
"130300 NHAMUNDA";1197
"130310 NOVA OLINDA DO NORTE";1991
"130320 NOVO AIRAO";988
"130330 NOVO ARIPUANA";1439
"130340 PARINTINS";6685
"130350 PAUINI";1091
"130353 PRESIDENTE FIGUEIREDO";2089
"130356 RIO PRETO DA EVA";2020
"130360 SANTA ISABEL DO RIO NEGRO";1054
"130370 SANTO ANTONIO DO ICA";1476
"130380 SAO GABRIEL DA CACHOEIRA";2463
"130390 SAO PAULO DE OLIVENCA";1974
"130395 SAO SEBASTIAO DO UATUMA";725
"130400 SILVES";493
"130406 TABATINGA";3679
"130410 TAPAUA";1087
"130420 TEFE";4011
"130423 TONANTINS";1022
"130426 UARINI";726
"130430 URUCARA";984
"130440 URUCURITUBA";1035
"140002 AMAJARI";549
"140005 ALTO ALEGRE";914
"140010 BOA VISTA";26191
"140015 BONFIM";629
"140017 CANTA";895
"140020 CARACARAI";1310
"140023 CAROEBE";598
"140028 IRACEMA";657
"140030 MUCAJAI";1100
"140040 NORMANDIA";497
"140045 PACARAIMA";699
"140047 RORAINOPOLIS";1800
"140050 SAO JOAO DA BALIZA";526
"140060 SAO LUIZ";541
"140070 UIRAMUTA";385
"150010 ABAETETUBA";10940
"150013 ABEL FIGUEIREDO";517
"150020 ACARA";3459
"150030 AFUA";2038
"150034 AGUA AZUL DO NORTE";2245
"150040 ALENQUER";3512
"150050 ALMEIRIM";2342
"150060 ALTAMIRA";8326
"150070 ANAJAS";1438
"150080 ANANINDEUA";45606
"150085 ANAPU";1472
"150090 AUGUSTO CORREA";2537
"150095 AURORA DO PARA";1925
"150100 AVEIRO";895
"150110 BAGRE";1563
"150120 BAIAO";2683
"150125 BANNACH";257
"150130 BARCARENA";8594
"150140 BELEM";130603
"150145 BELTERRA";1104
"150150 BENEVIDES";4626
"150157 BOM JESUS DO TOCANTINS";1122
"150160 BONITO";1028
"150170 BRAGANCA";8326
"150172 BRASIL NOVO";1123
"150175 BREJO GRANDE DO ARAGUAIA";503
"150178 BREU BRANCO";3766
"150180 BREVES";5788
"150190 BUJARU";1778
"150195 CACHOEIRA DO PIRIA";1869
"150200 CACHOEIRA DO ARARI";1446
"150210 CAMETA";8031
"150215 CANAA DOS CARAJAS";2501
"150220 CAPANEMA";5294
"150230 CAPITAO POCO";3723
"150240 CASTANHAL";15431
"150250 CHAVES";1251
"150260 COLARES";716
"150270 CONCEICAO DO ARAGUAIA";3437
"150275 CONCORDIA DO PARA";2030
"150276 CUMARU DO NORTE";767
"150277 CURIONOPOLIS";1155
"150280 CURRALINHO";1663
"150285 CURUA";771
"150290 CURUCA";2341
"150293 DOM ELISEU";4076
"150295 ELDORADO DOS CARAJAS";2113
"150300 FARO";458
"150304 FLORESTA DO ARAGUAIA";1378
"150307 GARRAFAO DO NORTE";1619
"150309 GOIANESIA DO PARA";2750
"150310 GURUPA";1705
"150320 IGARAPE-ACU";2616
"150330 IGARAPE-MIRI";4023
"150340 INHANGAPI";695
"150345 IPIXUNA DO PARA";3857
"150350 IRITUIA";2135
"150360 ITAITUBA";7254
"150370 ITUPIRANGA";3355
"150375 JACAREACANGA";763
"150380 JACUNDA";4223
"150390 JURUTI";3004
"150400 LIMOEIRO DO AJURU";1594
"150405 MAE DO RIO";2200
"150410 MAGALHAES BARATA";512
"150420 MARABA";19496
"150430 MARACANA";1720
"150440 MARAPANIM";1765
"150442 MARITUBA";10761
"150445 MEDICILANDIA";1988
"150450 MELGACO";1469
"150460 MOCAJUBA";1722
"150470 MOJU";4726
"150475 MOJUI DOS CAMPOS";1027
"150480 MONTE ALEGRE";3902
"150490 MUANA";2398
"150495 NOVA ESPERANCA DO PIRIA";1362
"150497 NOVA IPIXUNA";1025
"150500 NOVA TIMBOTEUA";1035
"150503 NOVO PROGRESSO";1976
"150506 NOVO REPARTIMENTO";4492
"150510 OBIDOS";3297
"150520 OEIRAS DO PARA";1786
"150530 ORIXIMINA";4580
"150540 OUREM";1142
"150543 OURILANDIA DO NORTE";2264
"150548 PACAJA";2691
"150549 PALESTINA DO PARA";494
"150550 PARAGOMINAS";8173
"150553 PARAUAPEBAS";14379
"150555 PAU D'ARCO";423
"150560 PEIXE-BOI";551
"150563 PICARRA";922
"150565 PLACAS";1813
"150570 PONTA DE PEDRAS";1886
"150580 PORTEL";3116
"150590 PORTO DE MOZ";2016
"150600 PRAINHA";1771
"150610 PRIMAVERA";674
"150611 QUATIPURU";879
"150613 REDENCAO";6365
"150616 RIO MARIA";1404
"150618 RONDON DO PARA";3648
"150619 RUROPOLIS";3060
"150620 SALINOPOLIS";2846
"150630 SALVATERRA";1514
"150635 SANTA BARBARA DO PARA";1409
"150640 SANTA CRUZ DO ARARI";686
"150650 SANTA IZABEL DO PARA";4929
"150655 SANTA LUZIA DO PARA";1345
"150658 SANTA MARIA DAS BARREIRAS";1226
