 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2009
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1863
"110002 ARIQUEMES";7377
"110003 CABIXI";453
"110004 CACOAL";6581
"110005 CEREJEIRAS";1369
"110006 COLORADO DO OESTE";1475
"110007 CORUMBIARA";697
"110008 COSTA MARQUES";945
"110009 ESPIGAO D'OESTE";2274
"110010 GUAJARA-MIRIM";3149
"110011 JARU";4261
"110012 JI-PARANA";9711
"110013 MACHADINHO D'OESTE";2208
"110014 NOVA BRASILANDIA D'OESTE";1570
"110015 OURO PRETO DO OESTE";3064
"110018 PIMENTA BUENO";2711
"110020 PORTO VELHO";34888
"110025 PRESIDENTE MEDICI";1705
"110026 RIO CRESPO";226
"110028 ROLIM DE MOURA";4226
"110029 SANTA LUZIA D'OESTE";711
"110030 VILHENA";6366
"110032 SAO MIGUEL DO GUAPORE";1657
"110033 NOVA MAMORE";1640
"110034 ALVORADA D'OESTE";1297
"110037 ALTO ALEGRE DOS PARECIS";991
"110040 ALTO PARAISO";1281
"110045 BURITIS";2437
"110050 NOVO HORIZONTE DO OESTE";807
"110060 CACAULANDIA";433
"110070 CAMPO NOVO DE RONDONIA";929
"110080 CANDEIAS DO JAMARI";1375
"110090 CASTANHEIRAS";270
"110092 CHUPINGUAIA";618
"110094 CUJUBIM";1125
"110100 GOVERNADOR JORGE TEIXEIRA";781
"110110 ITAPUA DO OESTE";607
"110120 MINISTRO ANDREAZZA";813
"110130 MIRANTE DA SERRA";882
"110140 MONTE NEGRO";1024
"110143 NOVA UNIAO";564
"110145 PARECIS";314
"110146 PIMENTEIRAS DO OESTE";191
"110147 PRIMAVERA DE RONDONIA";282
"110148 SAO FELIPE D'OESTE";479
"110149 SAO FRANCISCO DO GUAPORE";1211
"110150 SERINGUEIRAS";875
"110155 TEIXEIROPOLIS";384
"110160 THEOBROMA";789
"110170 URUPA";935
"110175 VALE DO ANARI";663
"110180 VALE DO PARAISO";642
