 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2004
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1905
"110002 ARIQUEMES";6607
"110003 CABIXI";487
"110004 CACOAL";6175
"110005 CEREJEIRAS";1405
"110006 COLORADO DO OESTE";1521
"110007 CORUMBIARA";669
"110008 COSTA MARQUES";694
"110009 ESPIGAO D'OESTE";1972
"110010 GUAJARA-MIRIM";2865
"110011 JARU";3933
"110012 JI-PARANA";9092
"110013 MACHADINHO D'OESTE";1749
"110014 NOVA BRASILANDIA D'OESTE";1401
"110015 OURO PRETO DO OESTE";3137
"110018 PIMENTA BUENO";2628
"110020 PORTO VELHO";30278
"110025 PRESIDENTE MEDICI";1806
"110026 RIO CRESPO";212
"110028 ROLIM DE MOURA";3952
"110029 SANTA LUZIA D'OESTE";794
"110030 VILHENA";5292
"110032 SAO MIGUEL DO GUAPORE";1476
"110033 NOVA MAMORE";1192
"110034 ALVORADA D'OESTE";1285
"110037 ALTO ALEGRE DOS PARECIS";905
"110040 ALTO PARAISO";1044
"110045 BURITIS";1952
"110050 NOVO HORIZONTE DO OESTE";817
"110060 CACAULANDIA";372
"110070 CAMPO NOVO DE RONDONIA";776
"110080 CANDEIAS DO JAMARI";1068
"110090 CASTANHEIRAS";277
"110092 CHUPINGUAIA";489
"110094 CUJUBIM";679
"110100 GOVERNADOR JORGE TEIXEIRA";815
"110110 ITAPUA DO OESTE";499
"110120 MINISTRO ANDREAZZA";751
"110130 MIRANTE DA SERRA";850
"110140 MONTE NEGRO";876
"110143 NOVA UNIAO";532
"110145 PARECIS";271
"110146 PIMENTEIRAS DO OESTE";166
"110147 PRIMAVERA DE RONDONIA";289
"110148 SAO FELIPE D'OESTE";449
"110149 SAO FRANCISCO DO GUAPORE";961
"110150 SERINGUEIRAS";830
"110155 TEIXEIROPOLIS";383
"110160 THEOBROMA";678
"110170 URUPA";882
"110175 VALE DO ANARI";536
"110180 VALE DO PARAISO";653
"120001 ACRELANDIA";639
"120005 ASSIS BRASIL";303
"120010 BRASILEIA";1180
"120013 BUJARI";406
"120017 CAPIXABA";423
"120020 CRUZEIRO DO SUL";4219
"120025 EPITACIOLANDIA";882
"120030 FEIJO";1739
"120032 JORDAO";219
"120033 MANCIO LIMA";633
"120034 MANOEL URBANO";334
"120035 MARECHAL THAUMATURGO";459
"120038 PLACIDO DE CASTRO";994
"120039 PORTO WALTER";295
"120040 RIO BRANCO";22195
"120042 RODRIGUES ALVES";530
"120043 SANTA ROSA DO PURUS";153
"120045 SENADOR GUIOMARD";1157
"120050 SENA MADUREIRA";1783
"120060 TARAUACA";1566
"120070 XAPURI";817
"120080 PORTO ACRE";752
"130002 ALVARAES";579
"130006 AMATURA";415
"130008 ANAMA";403
"130010 ANORI";714
"130014 APUI";1011
"130020 ATALAIA DO NORTE";683
"130030 AUTAZES";1467
"130040 BARCELOS";1430
"130050 BARREIRINHA";1145
"130060 BENJAMIN CONSTANT";1433
"130063 BERURI";562
"130068 BOA VISTA DO RAMOS";605
"130070 BOCA DO ACRE";1602
"130080 BORBA";1495
"130083 CAAPIRANGA";501
"130090 CANUTAMA";701
"130100 CARAUARI";1293
"130110 CAREIRO";1784
"130115 CAREIRO DA VARZEA";1198
"130120 COARI";3733
"130130 CODAJAS";1002
"130140 EIRUNEPE";1360
"130150 ENVIRA";701
"130160 FONTE BOA";1318
"130165 GUAJARA";632
"130170 HUMAITA";2065
"130180 IPIXUNA";816
"130185 IRANDUBA";2101
"130190 ITACOATIARA";4537
"130195 ITAMARATI";408
"130200 ITAPIRANGA";392
"130210 JAPURA";587
"130220 JURUA";407
"130230 JUTAI";917
"130240 LABREA";1650
"130250 MANACAPURU";4431
"130255 MANAQUIRI";948
"130260 MANAUS";125988
"130270 MANICORE";2164
"130280 MARAA";853
"130290 MAUES";2148
"130300 NHAMUNDA";824
"130310 NOVA OLINDA DO NORTE";1397
"130320 NOVO AIRAO";669
"130330 NOVO ARIPUANA";992
"130340 PARINTINS";5207
"130350 PAUINI";843
"130353 PRESIDENTE FIGUEIREDO";1387
"130356 RIO PRETO DA EVA";1377
"130360 SANTA ISABEL DO RIO NEGRO";703
"130370 SANTO ANTONIO DO ICA";1294
"130380 SAO GABRIEL DA CACHOEIRA";1945
"130390 SAO PAULO DE OLIVENCA";1443
"130395 SAO SEBASTIAO DO UATUMA";425
"130400 SILVES";400
"130406 TABATINGA";2576
"130410 TAPAUA";933
"130420 TEFE";3437
"130423 TONANTINS";815
"130426 UARINI";529
"130430 URUCARA";988
"130440 URUCURITUBA";664
"140002 AMAJARI";367
"140005 ALTO ALEGRE";1057
"140010 BOA VISTA";17741
"140015 BONFIM";544
"140017 CANTA";593
"140020 CARACARAI";927
"140023 CAROEBE";381
"140028 IRACEMA";372
"140030 MUCAJAI";727
"140040 NORMANDIA";361
"140045 PACARAIMA";464
"140047 RORAINOPOLIS";1165
"140050 SAO JOAO DA BALIZA";326
"140060 SAO LUIZ";346
"140070 UIRAMUTA";311
"150010 ABAETETUBA";7833
"150013 ABEL FIGUEIREDO";409
"150020 ACARA";3061
"150030 AFUA";1549
"150034 AGUA AZUL DO NORTE";1603
"150040 ALENQUER";2585
"150050 ALMEIRIM";2076
"150060 ALTAMIRA";6118
"150070 ANAJAS";951
"150080 ANANINDEUA";36659
"150085 ANAPU";761
"150090 AUGUSTO CORREA";1843
"150095 AURORA DO PARA";1229
"150100 AVEIRO";770
"150110 BAGRE";838
"150120 BAIAO";1542
"150125 BANNACH";222
"150130 BARCARENA";5357
"150140 BELEM";114227
"150145 BELTERRA";821
"150150 BENEVIDES";3102
"150157 BOM JESUS DO TOCANTINS";836
"150160 BONITO";646
"150170 BRAGANCA";6025
"150172 BRASIL NOVO";1057
"150175 BREJO GRANDE DO ARAGUAIA";410
"150178 BREU BRANCO";2243
"150180 BREVES";4331
"150190 BUJARU";1315
"150195 CACHOEIRA DO PIRIA";1114
"150200 CACHOEIRA DO ARARI";1006
"150210 CAMETA";5594
"150215 CANAA DOS CARAJAS";1166
"150220 CAPANEMA";4244
"150230 CAPITAO POCO";3029
"150240 CASTANHAL";11440
"150250 CHAVES";956
"150260 COLARES";621
"150270 CONCEICAO DO ARAGUAIA";3014
"150275 CONCORDIA DO PARA";1398
"150276 CUMARU DO NORTE";492
"150277 CURIONOPOLIS";1120
"150280 CURRALINHO";1003
"150285 CURUA";492
"150290 CURUCA";1641
"150293 DOM ELISEU";2935
"150295 ELDORADO DOS CARAJAS";1767
"150300 FARO";473
"150304 FLORESTA DO ARAGUAIA";953
"150307 GARRAFAO DO NORTE";1315
"150309 GOIANESIA DO PARA";1735
"150310 GURUPA";1177
"150320 IGARAPE-ACU";2153
"150330 IGARAPE-MIRI";2985
"150340 INHANGAPI";511
"150345 IPIXUNA DO PARA";1953
"150350 IRITUIA";1671
"150360 ITAITUBA";6458
"150370 ITUPIRANGA";2709
"150375 JACAREACANGA";1352
"150380 JACUNDA";3029
"150390 JURUTI";1662
"150400 LIMOEIRO DO AJURU";1099
"150405 MAE DO RIO";1754
"150410 MAGALHAES BARATA";385
"150420 MARABA";13435
"150430 MARACANA";1500
"150440 MARAPANIM";1394
"150442 MARITUBA";7029
"150445 MEDICILANDIA";1426
"150450 MELGACO";1041
"150460 MOCAJUBA";1264
"150470 MOJU";3201
"150475 MOJUI DOS CAMPOS";781
"150480 MONTE ALEGRE";3078
"150490 MUANA";1598
"150495 NOVA ESPERANCA DO PIRIA";1021
"150497 NOVA IPIXUNA";687
"150500 NOVA TIMBOTEUA";764
"150503 NOVO PROGRESSO";1937
"150506 NOVO REPARTIMENTO";2699
"150510 OBIDOS";2537
"150520 OEIRAS DO PARA";1232
"150530 ORIXIMINA";3085
"150540 OUREM";879
"150543 OURILANDIA DO NORTE";1552
"150548 PACAJA";1786
"150549 PALESTINA DO PARA";406
"150550 PARAGOMINAS";5926
"150553 PARAUAPEBAS";7596
"150555 PAU D'ARCO";421
"150560 PEIXE-BOI";467
"150563 PICARRA";782
"150565 PLACAS";982
"150570 PONTA DE PEDRAS";1257
"150580 PORTEL";2001
"150590 PORTO DE MOZ";1375
"150600 PRAINHA";1557
"150610 PRIMAVERA";594
"150611 QUATIPURU";621
"150613 REDENCAO";5179
"150616 RIO MARIA";1243
"150618 RONDON DO PARA";2922
"150619 RUROPOLIS";1759
"150620 SALINOPOLIS";2241
"150630 SALVATERRA";1070
"150635 SANTA BARBARA DO PARA";967
"150640 SANTA CRUZ DO ARARI";403
"150650 SANTA IZABEL DO PARA";3558
"150655 SANTA LUZIA DO PARA";1085
"150658 SANTA MARIA DAS BARREIRAS";828
"150660 SANTA MARIA DO PARA";1568
"150670 SANTANA DO ARAGUAIA";2802
"150680 SANTAREM";17336
"150690 SANTAREM NOVO";299
"150700 SANTO ANTONIO DO TAUA";1410
"150710 SAO CAETANO DE ODIVELAS";920
"150715 SAO DOMINGOS DO ARAGUAIA";1186
