 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2008
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1869
"110002 ARIQUEMES";7235
"110003 CABIXI";460
"110004 CACOAL";6498
"110005 CEREJEIRAS";1377
"110006 COLORADO DO OESTE";1483
"110007 CORUMBIARA";691
"110008 COSTA MARQUES";891
"110009 ESPIGAO D'OESTE";2206
"110010 GUAJARA-MIRIM";3090
"110011 JARU";4187
"110012 JI-PARANA";9575
"110013 MACHADINHO D'OESTE";2112
"110014 NOVA BRASILANDIA D'OESTE";1539
"110015 OURO PRETO DO OESTE";3078
"110018 PIMENTA BUENO";2695
"110020 PORTO VELHO";33915
"110025 PRESIDENTE MEDICI";1724
"110026 RIO CRESPO";225
"110028 ROLIM DE MOURA";4178
"110029 SANTA LUZIA D'OESTE";729
"110030 VILHENA";6149
"110032 SAO MIGUEL DO GUAPORE";1616
"110033 NOVA MAMORE";1546
"110034 ALVORADA D'OESTE";1292
"110037 ALTO ALEGRE DOS PARECIS";977
"110040 ALTO PARAISO";1237
"110045 BURITIS";2330
"110050 NOVO HORIZONTE DO OESTE";810
"110060 CACAULANDIA";420
"110070 CAMPO NOVO DE RONDONIA";898
"110080 CANDEIAS DO JAMARI";1317
"110090 CASTANHEIRAS";273
"110092 CHUPINGUAIA";596
"110094 CUJUBIM";1032
"110100 GOVERNADOR JORGE TEIXEIRA";790
"110110 ITAPUA DO OESTE";584
"110120 MINISTRO ANDREAZZA";799
"110130 MIRANTE DA SERRA";876
"110140 MONTE NEGRO";992
"110143 NOVA UNIAO";557
"110145 PARECIS";304
"110146 PIMENTEIRAS DO OESTE";185
"110147 PRIMAVERA DE RONDONIA";283
"110148 SAO FELIPE D'OESTE";468
"110149 SAO FRANCISCO DO GUAPORE";1162
"110150 SERINGUEIRAS";865
"110155 TEIXEIROPOLIS";384
"110160 THEOBROMA";762
"110170 URUPA";922
"110175 VALE DO ANARI";637
"110180 VALE DO PARAISO";645
"120001 ACRELANDIA";789
"120005 ASSIS BRASIL";375
"120010 BRASILEIA";1455
"120013 BUJARI";502
"120017 CAPIXABA";561
"120020 CRUZEIRO DO SUL";4975
"120025 EPITACIOLANDIA";1032
"120030 FEIJO";1814
"120032 JORDAO";288
"120033 MANCIO LIMA";831
"120034 MANOEL URBANO";432
"120035 MARECHAL THAUMATURGO";604
"120038 PLACIDO DE CASTRO";1116
"120039 PORTO WALTER";406
"120040 RIO BRANCO";26432
"120042 RODRIGUES ALVES";749
"120043 SANTA ROSA DO PURUS";224
"120045 SENADOR GUIOMARD";1331
"120050 SENA MADUREIRA";2271
"120060 TARAUACA";1820
"120070 XAPURI";992
"120080 PORTO ACRE";930
"130002 ALVARAES";680
"130006 AMATURA";527
"130008 ANAMA";551
"130010 ANORI";953
"130014 APUI";1172
"130020 ATALAIA DO NORTE";847
"130030 AUTAZES";1735
"130040 BARCELOS";1388
"130050 BARREIRINHA";1296
"130060 BENJAMIN CONSTANT";1680
"130063 BERURI";681
"130068 BOA VISTA DO RAMOS";735
"130070 BOCA DO ACRE";1866
"130080 BORBA";1788
"130083 CAAPIRANGA";608
"130090 CANUTAMA";784
"130100 CARAUARI";1429
"130110 CAREIRO";2096
"130115 CAREIRO DA VARZEA";1507
"130120 COARI";4319
"130130 CODAJAS";1282
"130140 EIRUNEPE";1610
"130150 ENVIRA";872
"130160 FONTE BOA";1277
"130165 GUAJARA";738
"130170 HUMAITA";2505
"130180 IPIXUNA";1137
"130185 IRANDUBA";2473
"130190 ITACOATIARA";5389
"130195 ITAMARATI";453
"130200 ITAPIRANGA";443
"130210 JAPURA";490
"130220 JURUA";562
"130230 JUTAI";899
"130240 LABREA";1991
"130250 MANACAPURU";5107
"130255 MANAQUIRI";1242
"130260 MANAUS";148312
"130270 MANICORE";2606
"130280 MARAA";906
"130290 MAUES";2547
"130300 NHAMUNDA";985
"130310 NOVA OLINDA DO NORTE";1651
"130320 NOVO AIRAO";804
"130330 NOVO ARIPUANA";1188
"130340 PARINTINS";5857
"130350 PAUINI";937
"130353 PRESIDENTE FIGUEIREDO";1729
"130356 RIO PRETO DA EVA";1704
"130360 SANTA ISABEL DO RIO NEGRO";900
"130370 SANTO ANTONIO DO ICA";1389
"130380 SAO GABRIEL DA CACHOEIRA";2193
"130390 SAO PAULO DE OLIVENCA";1686
"130395 SAO SEBASTIAO DO UATUMA";561
"130400 SILVES";447
"130406 TABATINGA";3105
"130410 TAPAUA";981
"130420 TEFE";3723
"130423 TONANTINS";930
"130426 UARINI";628
"130430 URUCARA";985
"130440 URUCURITUBA";831
"140002 AMAJARI";444
"140005 ALTO ALEGRE";960
"140010 BOA VISTA";21515
"140015 BONFIM";584
"140017 CANTA";737
"140020 CARACARAI";1100
"140023 CAROEBE";474
"140028 IRACEMA";491
"140030 MUCAJAI";885
"140040 NORMANDIA";428
"140045 PACARAIMA";578
"140047 RORAINOPOLIS";1410
"140050 SAO JOAO DA BALIZA";411
"140060 SAO LUIZ";421
"140070 UIRAMUTA";331
"150010 ABAETETUBA";9334
"150013 ABEL FIGUEIREDO";447
"150020 ACARA";3261
"150030 AFUA";1766
"150034 AGUA AZUL DO NORTE";1932
"150040 ALENQUER";3051
"150050 ALMEIRIM";2206
"150060 ALTAMIRA";7179
"150070 ANAJAS";1188
