 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 30 a 39 anos
Período:2005
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1904
"110002 ARIQUEMES";6819
"110003 CABIXI";487
"110004 CACOAL";6264
"110005 CEREJEIRAS";1407
"110006 COLORADO DO OESTE";1518
"110007 CORUMBIARA";676
"110008 COSTA MARQUES";729
"110009 ESPIGAO D'OESTE";2010
"110010 GUAJARA-MIRIM";2922
"110011 JARU";3990
"110012 JI-PARANA";9207
"110013 MACHADINHO D'OESTE";1817
"110014 NOVA BRASILANDIA D'OESTE";1450
"110015 OURO PRETO DO OESTE";3139
"110018 PIMENTA BUENO";2657
"110020 PORTO VELHO";31021
"110025 PRESIDENTE MEDICI";1795
"110026 RIO CRESPO";219
"110028 ROLIM DE MOURA";4047
"110029 SANTA LUZIA D'OESTE";785
"110030 VILHENA";5487
"110032 SAO MIGUEL DO GUAPORE";1503
"110033 NOVA MAMORE";1262
"110034 ALVORADA D'OESTE";1289
"110037 ALTO ALEGRE DOS PARECIS";936
"110040 ALTO PARAISO";1096
"110045 BURITIS";2013
"110050 NOVO HORIZONTE DO OESTE";823
"110060 CACAULANDIA";385
"110070 CAMPO NOVO DE RONDONIA";806
"110080 CANDEIAS DO JAMARI";1138
"110090 CASTANHEIRAS";283
"110092 CHUPINGUAIA";522
"110094 CUJUBIM";744
"110100 GOVERNADOR JORGE TEIXEIRA";829
"110110 ITAPUA DO OESTE";513
"110120 MINISTRO ANDREAZZA";760
"110130 MIRANTE DA SERRA";863
"110140 MONTE NEGRO";899
"110143 NOVA UNIAO";543
"110145 PARECIS";279
"110146 PIMENTEIRAS DO OESTE";166
"110147 PRIMAVERA DE RONDONIA";293
"110148 SAO FELIPE D'OESTE";447
"110149 SAO FRANCISCO DO GUAPORE";1009
"110150 SERINGUEIRAS";847
"110155 TEIXEIROPOLIS";389
"110160 THEOBROMA";692
"110170 URUPA";888
"110175 VALE DO ANARI";559
"110180 VALE DO PARAISO";658
"120001 ACRELANDIA";667
"120005 ASSIS BRASIL";321
"120010 BRASILEIA";1246
"120013 BUJARI";423
"120017 CAPIXABA";456
"120020 CRUZEIRO DO SUL";4399
"120025 EPITACIOLANDIA";922
"120030 FEIJO";1781
"120032 JORDAO";236
"120033 MANCIO LIMA";671
"120034 MANOEL URBANO";349
"120035 MARECHAL THAUMATURGO";496
"120038 PLACIDO DE CASTRO";1028
"120039 PORTO WALTER";317
"120040 RIO BRANCO";23181
"120042 RODRIGUES ALVES";580
"120043 SANTA ROSA DO PURUS";169
"120045 SENADOR GUIOMARD";1204
"120050 SENA MADUREIRA";1878
"120060 TARAUACA";1619
"120070 XAPURI";844
"120080 PORTO ACRE";802
"130002 ALVARAES";596
"130006 AMATURA";435
"130008 ANAMA";434
"130010 ANORI";762
"130014 APUI";1032
"130020 ATALAIA DO NORTE";731
"130030 AUTAZES";1539
"130040 BARCELOS";1441
"130050 BARREIRINHA";1175
"130060 BENJAMIN CONSTANT";1489
"130063 BERURI";583
"130068 BOA VISTA DO RAMOS";640
"130070 BOCA DO ACRE";1671
"130080 BORBA";1559
"130083 CAAPIRANGA";529
"130090 CANUTAMA";723
"130100 CARAUARI";1326
"130110 CAREIRO";1868
"130115 CAREIRO DA VARZEA";1265
"130120 COARI";3882
"130130 CODAJAS";1053
"130140 EIRUNEPE";1387
"130150 ENVIRA";744
"130160 FONTE BOA";1328
"130165 GUAJARA";661
"130170 HUMAITA";2171
"130180 IPIXUNA";867
"130185 IRANDUBA";2192
"130190 ITACOATIARA";4727
"130195 ITAMARATI";418
"130200 ITAPIRANGA";407
"130210 JAPURA";581
"130220 JURUA";438
"130230 JUTAI";926
"130240 LABREA";1706
"130250 MANACAPURU";4610
"130255 MANAQUIRI";1026
"130260 MANAUS";131005
"130270 MANICORE";2238
"130280 MARAA";853
"130290 MAUES";2211
"130300 NHAMUNDA";865
"130310 NOVA OLINDA DO NORTE";1469
