 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2002
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2827
"110002 ARIQUEMES";8924
"110003 CABIXI";767
"110004 CACOAL";7682
"110005 CEREJEIRAS";1768
"110006 COLORADO DO OESTE";2072
"110007 CORUMBIARA";1052
"110008 COSTA MARQUES";1482
"110009 ESPIGAO D'OESTE";2940
"110010 GUAJARA-MIRIM";5001
"110011 JARU";5765
"110012 JI-PARANA";11468
"110013 MACHADINHO D'OESTE";3030
"110014 NOVA BRASILANDIA D'OESTE";2154
"110015 OURO PRETO DO OESTE";4206
"110018 PIMENTA BUENO";3398
"110020 PORTO VELHO";40842
"110025 PRESIDENTE MEDICI";2511
"110026 RIO CRESPO";324
"110028 ROLIM DE MOURA";4928
"110029 SANTA LUZIA D'OESTE";1116
"110030 VILHENA";6465
"110032 SAO MIGUEL DO GUAPORE";2570
"110033 NOVA MAMORE";2131
"110034 ALVORADA D'OESTE";2128
"110037 ALTO ALEGRE DOS PARECIS";1577
"110040 ALTO PARAISO";1651
"110045 BURITIS";3397
"110050 NOVO HORIZONTE DO OESTE";1272
"110060 CACAULANDIA";634
"110070 CAMPO NOVO DE RONDONIA";1527
"110080 CANDEIAS DO JAMARI";1964
"110090 CASTANHEIRAS";422
"110092 CHUPINGUAIA";760
"110094 CUJUBIM";1147
"110100 GOVERNADOR JORGE TEIXEIRA";1513
"110110 ITAPUA DO OESTE";952
"110120 MINISTRO ANDREAZZA";1260
"110130 MIRANTE DA SERRA";1463
"110140 MONTE NEGRO";1566
"110143 NOVA UNIAO";950
"110145 PARECIS";477
"110146 PIMENTEIRAS DO OESTE";321
"110147 PRIMAVERA DE RONDONIA";439
"110148 SAO FELIPE D'OESTE";682
"110149 SAO FRANCISCO DO GUAPORE";1700
"110150 SERINGUEIRAS";1444
"110155 TEIXEIROPOLIS";553
"110160 THEOBROMA";1243
"110170 URUPA";1607
"110175 VALE DO ANARI";1001
"110180 VALE DO PARAISO";1006
"120001 ACRELANDIA";1508
"120005 ASSIS BRASIL";764
"120010 BRASILEIA";2368
"120013 BUJARI";1046
"120017 CAPIXABA";899
"120020 CRUZEIRO DO SUL";11522
"120025 EPITACIOLANDIA";1705
"120030 FEIJO";5586
"120032 JORDAO";1129
"120033 MANCIO LIMA";1976
"120034 MANOEL URBANO";1219
"120035 MARECHAL THAUMATURGO";2004
"120038 PLACIDO DE CASTRO";2294
"120039 PORTO WALTER";1383
"120040 RIO BRANCO";35610
"120042 RODRIGUES ALVES";1866
"120043 SANTA ROSA DO PURUS";608
"120045 SENADOR GUIOMARD";2579
"120050 SENA MADUREIRA";4906
"120060 TARAUACA";5485
"120070 XAPURI";1906
"120080 PORTO ACRE";1697
"130002 ALVARAES";2397
"130006 AMATURA";1271
"130008 ANAMA";1134
"130010 ANORI";1869
"130014 APUI";1889
"130020 ATALAIA DO NORTE";1877
"130030 AUTAZES";4184
"130040 BARCELOS";3300
"130050 BARREIRINHA";4170
"130060 BENJAMIN CONSTANT";4310
"130063 BERURI";2221
"130068 BOA VISTA DO RAMOS";1889
"130070 BOCA DO ACRE";4039
"130080 BORBA";4986
"130083 CAAPIRANGA";1471
"130090 CANUTAMA";1711
"130100 CARAUARI";4059
"130110 CAREIRO";3800
"130115 CAREIRO DA VARZEA";2400
"130120 COARI";10936
"130130 CODAJAS";2794
"130140 EIRUNEPE";4415
"130150 ENVIRA";2281
"130160 FONTE BOA";4813
"130165 GUAJARA";2109
"130170 HUMAITA";5157
"130180 IPIXUNA";3211
"130185 IRANDUBA";5085
"130190 ITACOATIARA";10881
"130195 ITAMARATI";1570
"130200 ITAPIRANGA";1072
"130210 JAPURA";1829
"130220 JURUA";1336
"130230 JUTAI";4392
"130240 LABREA";4864
"130250 MANACAPURU";11018
"130255 MANAQUIRI";2143
"130260 MANAUS";175924
"130270 MANICORE";5840
"130280 MARAA";2845
"130290 MAUES";7137
"130300 NHAMUNDA";2320
"130310 NOVA OLINDA DO NORTE";3829
"130320 NOVO AIRAO";1557
"130330 NOVO ARIPUANA";2726
"130340 PARINTINS";13777
"130350 PAUINI";2969
"130353 PRESIDENTE FIGUEIREDO";2724
"130356 RIO PRETO DA EVA";2626
"130360 SANTA ISABEL DO RIO NEGRO";2196
"130370 SANTO ANTONIO DO ICA";4636
"130380 SAO GABRIEL DA CACHOEIRA";4960
"130390 SAO PAULO DE OLIVENCA";4304
"130395 SAO SEBASTIAO DO UATUMA";1295
"130400 SILVES";1303
"130406 TABATINGA";6662
"130410 TAPAUA";3230
"130420 TEFE";10214
"130423 TONANTINS";2867
"130426 UARINI";1909
"130430 URUCARA";2801
"130440 URUCURITUBA";2052
"140002 AMAJARI";1147
"140005 ALTO ALEGRE";2768
"140010 BOA VISTA";27995
"140015 BONFIM";1772
"140017 CANTA";1497
"140020 CARACARAI";2284
"140023 CAROEBE";845
"140028 IRACEMA";792
"140030 MUCAJAI";1610
"140040 NORMANDIA";1335
"140045 PACARAIMA";1390
"140047 RORAINOPOLIS";2472
"140050 SAO JOAO DA BALIZA";767
"140060 SAO LUIZ";644
"140070 UIRAMUTA";1388
"150010 ABAETETUBA";16083
"150013 ABEL FIGUEIREDO";793
"150020 ACARA";7989
"150030 AFUA";5460
"150034 AGUA AZUL DO NORTE";2516
"150040 ALENQUER";7567
"150050 ALMEIRIM";5002
"150060 ALTAMIRA";10275
"150070 ANAJAS";3725
"150080 ANANINDEUA";45700
"150085 ANAPU";1734
"150090 AUGUSTO CORREA";5505
"150095 AURORA DO PARA";3103
"150100 AVEIRO";2582
"150110 BAGRE";2932
"150120 BAIAO";3526
"150125 BANNACH";514
"150130 BARCARENA";9563
"150140 BELEM";128021
"150145 BELTERRA";2157
"150150 BENEVIDES";4865
"150157 BOM JESUS DO TOCANTINS";1771
"150160 BONITO";1404
"150170 BRAGANCA";13247
"150172 BRASIL NOVO";2137
"150175 BREJO GRANDE DO ARAGUAIA";1044
"150178 BREU BRANCO";5671
"150180 BREVES";14661
"150190 BUJARU";3261
"150195 CACHOEIRA DO PIRIA";2884
"150200 CACHOEIRA DO ARARI";2373
"150210 CAMETA";15307
"150215 CANAA DOS CARAJAS";1794
"150220 CAPANEMA";6661
"150230 CAPITAO POCO";6787
"150240 CASTANHAL";16684
"150250 CHAVES";2955
"150260 COLARES";1441
"150270 CONCEICAO DO ARAGUAIA";5477
"150275 CONCORDIA DO PARA";3279
"150276 CUMARU DO NORTE";976
"150277 CURIONOPOLIS";2593
"150280 CURRALINHO";4045
"150285 CURUA";1599
"150290 CURUCA";3635
"150293 DOM ELISEU";5970
"150295 ELDORADO DOS CARAJAS";4552
"150300 FARO";1535
"150304 FLORESTA DO ARAGUAIA";2022
"150307 GARRAFAO DO NORTE";3776
"150309 GOIANESIA DO PARA";3685
"150310 GURUPA";4243
"150320 IGARAPE-ACU";4027
"150330 IGARAPE-MIRI";7647
"150340 INHANGAPI";1061
"150345 IPIXUNA DO PARA";4145
"150350 IRITUIA";4267
"150360 ITAITUBA";12860
"150370 ITUPIRANGA";7552
"150375 JACAREACANGA";3139
"150380 JACUNDA";5501
"150390 JURUTI";5832
"150400 LIMOEIRO DO AJURU";3396
"150405 MAE DO RIO";3442
"150410 MAGALHAES BARATA";1026
"150420 MARABA";24425
"150430 MARACANA";3824
"150440 MARAPANIM";3167
"150442 MARITUBA";10180
"150445 MEDICILANDIA";2968
"150450 MELGACO";4192
"150460 MOCAJUBA";3275
"150470 MOJU";8635
"150475 MOJUI DOS CAMPOS";1745
"150480 MONTE ALEGRE";7333
"150490 MUANA";4041
"150495 NOVA ESPERANCA DO PIRIA";3281
"150497 NOVA IPIXUNA";1745
"150500 NOVA TIMBOTEUA";1320
"150503 NOVO PROGRESSO";2591
"150506 NOVO REPARTIMENTO";6876
"150510 OBIDOS";6761
"150520 OEIRAS DO PARA";4500
"150530 ORIXIMINA";7710
"150540 OUREM";1956
"150543 OURILANDIA DO NORTE";2541
"150548 PACAJA";4484
"150549 PALESTINA DO PARA";982
"150550 PARAGOMINAS";11712
"150553 PARAUAPEBAS";12242
"150555 PAU D'ARCO";880
"150560 PEIXE-BOI";910
"150563 PICARRA";1813
"150565 PLACAS";2241
"150570 PONTA DE PEDRAS";2788
"150580 PORTEL";8080
"150590 PORTO DE MOZ";4767
"150600 PRAINHA";4964
"150610 PRIMAVERA";1239
"150611 QUATIPURU";1466
"150613 REDENCAO";8294
"150616 RIO MARIA";2024
"150618 RONDON DO PARA";4970
"150619 RUROPOLIS";3819
"150620 SALINOPOLIS";4501
"150630 SALVATERRA";2110
"150635 SANTA BARBARA DO PARA";1637
"150640 SANTA CRUZ DO ARARI";696
"150650 SANTA IZABEL DO PARA";5387
"150655 SANTA LUZIA DO PARA";2798
"150658 SANTA MARIA DAS BARREIRAS";1591
"150660 SANTA MARIA DO PARA";2395
"150670 SANTANA DO ARAGUAIA";4628
"150680 SANTAREM";33356
"150690 SANTAREM NOVO";790
"150700 SANTO ANTONIO DO TAUA";2704
"150710 SAO CAETANO DE ODIVELAS";2037
"150715 SAO DOMINGOS DO ARAGUAIA";2839
"150720 SAO DOMINGOS DO CAPIM";4699
"150730 SAO FELIX DO XINGU";5708
"150740 SAO FRANCISCO DO PARA";1679
"150745 SAO GERALDO DO ARAGUAIA";3663
"150746 SAO JOAO DA PONTA";562
"150747 SAO JOAO DE PIRABAS";2395
"150750 SAO JOAO DO ARAGUAIA";1829
"150760 SAO MIGUEL DO GUAMA";6045
"150770 SAO SEBASTIAO DA BOA VISTA";2915
"150775 SAPUCAIA";505
"150780 SENADOR JOSE PORFIRIO";2541
"150790 SOURE";2585
"150795 TAILANDIA";6918
"150796 TERRA ALTA";1150
"150797 TERRA SANTA";2066
"150800 TOME-ACU";7303
"150803 TRACUATEUA";3317
"150805 TRAIRAO";2150
"150808 TUCUMA";3336
"150810 TUCURUI";10344
"150812 ULIANOPOLIS";3504
"150815 URUARA";5859
"150820 VIGIA";5032
"150830 VISEU";8686
"150835 VITORIA DO XINGU";1475
"150840 XINGUARA";4431
"160005 SERRA DO NAVIO";582
"160010 AMAPA";1165
"160015 PEDRA BRANCA DO AMAPARI";938
"160020 CALCOENE";1260
"160021 CUTIAS";628
"160023 FERREIRA GOMES";690
"160025 ITAUBAL";558
"160027 LARANJAL DO JARI";5099
"160030 MACAPA";44166
"160040 MAZAGAO";2403
"160050 OIAPOQUE";2536
"160053 PORTO GRANDE";1990
"160055 PRACUUBA";514
"160060 SANTANA";12774
"160070 TARTARUGALZINHO";1578
"160080 VITORIA DO JARI";1618
"170025 ABREULANDIA";281
"170030 AGUIARNOPOLIS";465
"170035 ALIANCA DO TOCANTINS";655
"170040 ALMAS";1104
"170070 ALVORADA";857
"170100 ANANAS";1289
"170105 ANGICO";348
"170110 APARECIDA DO RIO NEGRO";409
"170130 ARAGOMINAS";747
"170190 ARAGUACEMA";714
"170200 ARAGUACU";911
"170210 ARAGUAINA";13535
"170215 ARAGUANA";582
"170220 ARAGUATINS";3622
"170230 ARAPOEMA";869
"170240 ARRAIAS";1263
"170255 AUGUSTINOPOLIS";1688
"170270 AURORA DO TOCANTINS";322
"170290 AXIXA DO TOCANTINS";1096
"170300 BABACULANDIA";1101
"170305 BANDEIRANTES DO TOCANTINS";348
"170307 BARRA DO OURO";531
"170310 BARROLANDIA";510
"170320 BERNARDO SAYAO";542
"170330 BOM JESUS DO TOCANTINS";344
"170360 BRASILANDIA DO TOCANTINS";233
"170370 BREJINHO DE NAZARE";546
"170380 BURITI DO TOCANTINS";974
"170382 CACHOEIRINHA";288
"170384 CAMPOS LINDOS";1028
"170386 CARIRI DO TOCANTINS";329
"170388 CARMOLANDIA";233
"170389 CARRASCO BONITO";518
"170390 CASEARA";498
"170410 CENTENARIO";268
"170460 CHAPADA DE AREIA";134
"170510 CHAPADA DA NATIVIDADE";409
"170550 COLINAS DO TOCANTINS";2911
"170555 COMBINADO";517
"170560 CONCEICAO DO TOCANTINS";597
"170600 COUTO MAGALHAES";560
"170610 CRISTALANDIA";727
"170625 CRIXAS DO TOCANTINS";162
"170650 DARCINOPOLIS";587
"170700 DIANOPOLIS";2064
"170710 DIVINOPOLIS DO TOCANTINS";639
"170720 DOIS IRMAOS DO TOCANTINS";788
"170730 DUERE";525
"170740 ESPERANTINA";1187
"170755 FATIMA";418
"170765 FIGUEIROPOLIS";548
"170770 FILADELFIA";1045
"170820 FORMOSO DO ARAGUAIA";2135
"170825 FORTALEZA DO TABOCAO";284
"170830 GOIANORTE";549
"170900 GOIATINS";1630
"170930 GUARAI";2173
"170950 GURUPI";6874
"170980 IPUEIRAS";151
"171050 ITACAJA";868
"171070 ITAGUATINS";843
"171090 ITAPIRATINS";392
"171110 ITAPORA DO TOCANTINS";283
"171150 JAU DO TOCANTINS";315
"171180 JUARINA";263
"171190 LAGOA DA CONFUSAO";940
"171195 LAGOA DO TOCANTINS";419
"171200 LAJEADO";305
"171215 LAVANDEIRA";149
"171240 LIZARDA";533
"171245 LUZINOPOLIS";286
"171250 MARIANOPOLIS DO TOCANTINS";422
"171270 MATEIROS";285
"171280 MAURILANDIA DO TOCANTINS";382
"171320 MIRACEMA DO TOCANTINS";2787
"171330 MIRANORTE";1297
"171360 MONTE DO CARMO";672
"171370 MONTE SANTO DO TOCANTINS";199
"171380 PALMEIRAS DO TOCANTINS";626
"171395 MURICILANDIA";369
"171420 NATIVIDADE";1052
"171430 NAZARE";570
"171488 NOVA OLINDA";1185
"171500 NOVA ROSALANDIA";369
"171510 NOVO ACORDO";405
"171515 NOVO ALEGRE";241
"171525 NOVO JARDIM";314
"171550 OLIVEIRA DE FATIMA";122
"171570 PALMEIRANTE";503
"171575 PALMEIROPOLIS";717
"171610 PARAISO DO TOCANTINS";3906
"171620 PARANA";1347
"171630 PAU D'ARCO";551
"171650 PEDRO AFONSO";1077
"171660 PEIXE";1041
"171665 PEQUIZEIRO";547
"171670 COLMEIA";1023
"171700 PINDORAMA DO TOCANTINS";521
"171720 PIRAQUE";344
"171750 PIUM";675
"171780 PONTE ALTA DO BOM JESUS";532
"171790 PONTE ALTA DO TOCANTINS";782
"171800 PORTO ALEGRE DO TOCANTINS";333
"171820 PORTO NACIONAL";5166
"171830 PRAIA NORTE";1041
"171840 PRESIDENTE KENNEDY";423
"171845 PUGMIL";280
"171850 RECURSOLANDIA";467
"171855 RIACHINHO";494
"171865 RIO DA CONCEICAO";168
"171870 RIO DOS BOIS";280
"171875 RIO SONO";740
"171880 SAMPAIO";450
"171884 SANDOLANDIA";366
"171886 SANTA FE DO ARAGUAIA";768
"171888 SANTA MARIA DO TOCANTINS";296
"171889 SANTA RITA DO TOCANTINS";230
"171890 SANTA ROSA DO TOCANTINS";583
"171900 SANTA TEREZA DO TOCANTINS";288
"172000 SANTA TEREZINHA DO TOCANTINS";296
"172010 SAO BENTO DO TOCANTINS";571
"172015 SAO FELIX DO TOCANTINS";201
"172020 SAO MIGUEL DO TOCANTINS";1225
"172025 SAO SALVADOR DO TOCANTINS";345
"172030 SAO SEBASTIAO DO TOCANTINS";522
"172049 SAO VALERIO";545
"172065 SILVANOPOLIS";540
"172080 SITIO NOVO DO TOCANTINS";1122
"172085 SUCUPIRA";174
"172090 TAGUATINGA";1522
"172093 TAIPAS DO TOCANTINS";221
"172097 TALISMA";246
"172100 PALMAS";18287
"172110 TOCANTINIA";959
"172120 TOCANTINOPOLIS";2794
"172125 TUPIRAMA";152
"172130 TUPIRATINS";171
"172208 WANDERLANDIA";1190
"172210 XAMBIOA";1367
"210005 ACAILANDIA";11524
"210010 AFONSO CUNHA";742
"210015 AGUA DOCE DO MARANHAO";1217
"210020 ALCANTARA";2521
"210030 ALDEIAS ALTAS";2902
"210040 ALTAMIRA DO MARANHAO";826
"210043 ALTO ALEGRE DO MARANHAO";2823
"210047 ALTO ALEGRE DO PINDARE";4490
"210050 ALTO PARNAIBA";1362
"210055 AMAPA DO MARANHAO";901
"210060 AMARANTE DO MARANHAO";4973
"210070 ANAJATUBA";2493
"210080 ANAPURUS";1518
"210083 APICUM-ACU";1657
"210087 ARAGUANA";1645
"210090 ARAIOSES";4673
"210095 ARAME";4655
"210100 ARARI";3159
"210110 AXIXA";1295
"210120 BACABAL";11043
"210125 BACABEIRA";1449
"210130 BACURI";2081
"210135 BACURITUBA";563
"210140 BALSAS";8865
"210150 BARAO DE GRAJAU";1603
"210160 BARRA DO CORDA";9516
"210170 BARREIRINHAS";6388
"210173 BELAGUA";1081
"210177 BELA VISTA DO MARANHAO";1255
"210180 BENEDITO LEITE";572
"210190 BEQUIMAO";2193
"210193 BERNARDO DO MEARIM";560
"210197 BOA VISTA DO GURUPI";820
"210200 BOM JARDIM";5123
"210203 BOM JESUS DAS SELVAS";2803
"210207 BOM LUGAR";1603
"210210 BREJO";3890
"210215 BREJO DE AREIA";2065
"210220 BURITI";3793
"210230 BURITI BRAVO";2809
"210232 BURITICUPU";8246
"210235 BURITIRANA";1943
