 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2003
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2718
"110002 ARIQUEMES";8742
"110003 CABIXI";749
"110004 CACOAL";7484
"110005 CEREJEIRAS";1714
"110006 COLORADO DO OESTE";2007
"110007 CORUMBIARA";982
"110008 COSTA MARQUES";1496
"110009 ESPIGAO D'OESTE";2918
"110010 GUAJARA-MIRIM";5018
"110011 JARU";5569
"110012 JI-PARANA";11401
"110013 MACHADINHO D'OESTE";3101
"110014 NOVA BRASILANDIA D'OESTE";2038
"110015 OURO PRETO DO OESTE";4048
"110018 PIMENTA BUENO";3344
"110020 PORTO VELHO";40668
"110025 PRESIDENTE MEDICI";2409
"110026 RIO CRESPO";325
"110028 ROLIM DE MOURA";4822
"110029 SANTA LUZIA D'OESTE";1055
"110030 VILHENA";6619
"110032 SAO MIGUEL DO GUAPORE";2460
"110033 NOVA MAMORE";2213
"110034 ALVORADA D'OESTE";2011
"110037 ALTO ALEGRE DOS PARECIS";1508
"110040 ALTO PARAISO";1642
"110045 BURITIS";3385
"110050 NOVO HORIZONTE DO OESTE";1202
"110060 CACAULANDIA";624
"110070 CAMPO NOVO DE RONDONIA";1490
"110080 CANDEIAS DO JAMARI";1986
"110090 CASTANHEIRAS";388
"110092 CHUPINGUAIA";779
"110094 CUJUBIM";1240
"110100 GOVERNADOR JORGE TEIXEIRA";1395
"110110 ITAPUA DO OESTE";960
"110120 MINISTRO ANDREAZZA";1207
"110130 MIRANTE DA SERRA";1374
"110140 MONTE NEGRO";1532
"110143 NOVA UNIAO";889
"110145 PARECIS";485
"110146 PIMENTEIRAS DO OESTE";310
"110147 PRIMAVERA DE RONDONIA";405
"110148 SAO FELIPE D'OESTE";647
"110149 SAO FRANCISCO DO GUAPORE";1675
"110150 SERINGUEIRAS";1344
"110155 TEIXEIROPOLIS";520
"110160 THEOBROMA";1198
"110170 URUPA";1518
"110175 VALE DO ANARI";973
"110180 VALE DO PARAISO";940
"120001 ACRELANDIA";1502
"120005 ASSIS BRASIL";803
"120010 BRASILEIA";2394
"120013 BUJARI";1051
"120017 CAPIXABA";923
"120020 CRUZEIRO DO SUL";11374
"120025 EPITACIOLANDIA";1714
"120030 FEIJO";5713
"120032 JORDAO";1172
"120033 MANCIO LIMA";2053
"120034 MANOEL URBANO";1236
"120035 MARECHAL THAUMATURGO";2145
"120038 PLACIDO DE CASTRO";2316
"120039 PORTO WALTER";1503
"120040 RIO BRANCO";35878
"120042 RODRIGUES ALVES";1939
"120043 SANTA ROSA DO PURUS";663
"120045 SENADOR GUIOMARD";2571
"120050 SENA MADUREIRA";4878
"120060 TARAUACA";5705
"120070 XAPURI";1925
"120080 PORTO ACRE";1718
"130002 ALVARAES";2386
"130006 AMATURA";1269
"130008 ANAMA";1133
"130010 ANORI";1870
"130014 APUI";1808
"130020 ATALAIA DO NORTE";1887
"130030 AUTAZES";4218
"130040 BARCELOS";3149
"130050 BARREIRINHA";4197
"130060 BENJAMIN CONSTANT";4471
"130063 BERURI";2244
"130068 BOA VISTA DO RAMOS";1899
"130070 BOCA DO ACRE";3940
"130080 BORBA";4915
"130083 CAAPIRANGA";1442
"130090 CANUTAMA";1669
"130100 CARAUARI";3912
"130110 CAREIRO";3825
"130115 CAREIRO DA VARZEA";2392
"130120 COARI";10444
"130130 CODAJAS";2697
"130140 EIRUNEPE";4436
"130150 ENVIRA";2265
"130160 FONTE BOA";4639
"130165 GUAJARA";2013
"130170 HUMAITA";4932
"130180 IPIXUNA";3275
"130185 IRANDUBA";5073
"130190 ITACOATIARA";10770
"130195 ITAMARATI";1489
"130200 ITAPIRANGA";1048
"130210 JAPURA";1762
"130220 JURUA";1337
"130230 JUTAI";4249
"130240 LABREA";4810
"130250 MANACAPURU";10807
"130255 MANAQUIRI";2246
"130260 MANAUS";172957
"130270 MANICORE";5767
"130280 MARAA";2862
"130290 MAUES";7257
"130300 NHAMUNDA";2279
"130310 NOVA OLINDA DO NORTE";3740
"130320 NOVO AIRAO";1620
"130330 NOVO ARIPUANA";2613
"130340 PARINTINS";13516
"130350 PAUINI";2955
"130353 PRESIDENTE FIGUEIREDO";2753
"130356 RIO PRETO DA EVA";2618
"130360 SANTA ISABEL DO RIO NEGRO";2369
"130370 SANTO ANTONIO DO ICA";4562
"130380 SAO GABRIEL DA CACHOEIRA";4987
"130390 SAO PAULO DE OLIVENCA";4301
"130395 SAO SEBASTIAO DO UATUMA";1284
"130400 SILVES";1285
"130406 TABATINGA";6745
"130410 TAPAUA";3063
"130420 TEFE";9959
"130423 TONANTINS";2803
"130426 UARINI";1914
"130430 URUCARA";2744
"130440 URUCURITUBA";2059
"140002 AMAJARI";1228
"140005 ALTO ALEGRE";3000
"140010 BOA VISTA";27421
"140015 BONFIM";1772
"140017 CANTA";1525
"140020 CARACARAI";2209
"140023 CAROEBE";867
"140028 IRACEMA";805
"140030 MUCAJAI";1611
"140040 NORMANDIA";1407
"140045 PACARAIMA";1419
"140047 RORAINOPOLIS";2421
"140050 SAO JOAO DA BALIZA";750
"140060 SAO LUIZ";616
"140070 UIRAMUTA";1460
"150010 ABAETETUBA";15530
"150013 ABEL FIGUEIREDO";792
"150020 ACARA";7825
"150030 AFUA";5355
"150034 AGUA AZUL DO NORTE";2428
"150040 ALENQUER";7510
"150050 ALMEIRIM";4924
"150060 ALTAMIRA";10303
"150070 ANAJAS";3770
"150080 ANANINDEUA";44663
"150085 ANAPU";1908
"150090 AUGUSTO CORREA";5506
"150095 AURORA DO PARA";3000
"150100 AVEIRO";2525
"150110 BAGRE";2980
"150120 BAIAO";3587
"150125 BANNACH";502
"150130 BARCARENA";9757
"150140 BELEM";125266
"150145 BELTERRA";2115
"150150 BENEVIDES";4834
"150157 BOM JESUS DO TOCANTINS";1742
"150160 BONITO";1445
"150170 BRAGANCA";13154
"150172 BRASIL NOVO";2067
"150175 BREJO GRANDE DO ARAGUAIA";1014
"150178 BREU BRANCO";5739
"150180 BREVES";14399
"150190 BUJARU";3254
"150195 CACHOEIRA DO PIRIA";3034
"150200 CACHOEIRA DO ARARI";2349
"150210 CAMETA";15164
"150215 CANAA DOS CARAJAS";1994
"150220 CAPANEMA";6556
"150230 CAPITAO POCO";6479
"150240 CASTANHAL";16675
"150250 CHAVES";3004
"150260 COLARES";1439
"150270 CONCEICAO DO ARAGUAIA";5315
"150275 CONCORDIA DO PARA";3326
"150276 CUMARU DO NORTE";1021
"150277 CURIONOPOLIS";2489
"150280 CURRALINHO";4099
"150285 CURUA";1613
"150290 CURUCA";3630
"150293 DOM ELISEU";5911
"150295 ELDORADO DOS CARAJAS";4430
"150300 FARO";1484
"150304 FLORESTA DO ARAGUAIA";2015
"150307 GARRAFAO DO NORTE";3580
"150309 GOIANESIA DO PARA";3698
"150310 GURUPA";4209
"150320 IGARAPE-ACU";3907
"150330 IGARAPE-MIRI";7609
"150340 INHANGAPI";1046
"150345 IPIXUNA DO PARA";4237
"150350 IRITUIA";4214
"150360 ITAITUBA";12270
"150370 ITUPIRANGA";7410
"150375 JACAREACANGA";3046
"150380 JACUNDA";5447
"150390 JURUTI";5954
"150400 LIMOEIRO DO AJURU";3315
"150405 MAE DO RIO";3391
"150410 MAGALHAES BARATA";1020
"150420 MARABA";24954
"150430 MARACANA";3660
"150440 MARAPANIM";3047
"150442 MARITUBA";10107
"150445 MEDICILANDIA";2951
"150450 MELGACO";4183
"150460 MOCAJUBA";3266
"150470 MOJU";8724
"150475 MOJUI DOS CAMPOS";1679
"150480 MONTE ALEGRE";7017
"150490 MUANA";4073
"150495 NOVA ESPERANCA DO PIRIA";3145
"150497 NOVA IPIXUNA";1726
"150500 NOVA TIMBOTEUA";1318
"150503 NOVO PROGRESSO";2705
"150506 NOVO REPARTIMENTO";7025
"150510 OBIDOS";6810
"150520 OEIRAS DO PARA";4496
"150530 ORIXIMINA";7848
"150540 OUREM";1928
"150543 OURILANDIA DO NORTE";2650
"150548 PACAJA";4583
"150549 PALESTINA DO PARA";967
"150550 PARAGOMINAS";11623
"150553 PARAUAPEBAS";12988
"150555 PAU D'ARCO";831
"150560 PEIXE-BOI";878
"150563 PICARRA";1742
"150565 PLACAS";2384
"150570 PONTA DE PEDRAS";2838
"150580 PORTEL";8181
"150590 PORTO DE MOZ";4866
"150600 PRAINHA";4755
"150610 PRIMAVERA";1174
"150611 QUATIPURU";1411
"150613 REDENCAO";8119
"150616 RIO MARIA";1969
"150618 RONDON DO PARA";4943
"150619 RUROPOLIS";3949
"150620 SALINOPOLIS";4329
"150630 SALVATERRA";2084
"150635 SANTA BARBARA DO PARA";1640
"150640 SANTA CRUZ DO ARARI";696
"150650 SANTA IZABEL DO PARA";5365
"150655 SANTA LUZIA DO PARA";2641
"150658 SANTA MARIA DAS BARREIRAS";1626
"150660 SANTA MARIA DO PARA";2340
"150670 SANTANA DO ARAGUAIA";4791
"150680 SANTAREM";33074
"150690 SANTAREM NOVO";765
"150700 SANTO ANTONIO DO TAUA";2711
"150710 SAO CAETANO DE ODIVELAS";1973
