 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 0 a 4 anos
Período:2000
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2983
"110002 ARIQUEMES";9029
"110003 CABIXI";785
"110004 CACOAL";7883
"110005 CEREJEIRAS";1836
"110006 COLORADO DO OESTE";2161
"110007 CORUMBIARA";1170
"110008 COSTA MARQUES";1402
"110009 ESPIGAO D'OESTE";2914
"110010 GUAJARA-MIRIM";4839
"110011 JARU";6023
"110012 JI-PARANA";11316
"110013 MACHADINHO D'OESTE";2793
"110014 NOVA BRASILANDIA D'OESTE";2332
"110015 OURO PRETO DO OESTE";4427
"110018 PIMENTA BUENO";3419
"110020 PORTO VELHO";39956
"110025 PRESIDENTE MEDICI";2661
"110026 RIO CRESPO";315
"110028 ROLIM DE MOURA";5009
"110029 SANTA LUZIA D'OESTE";1216
"110030 VILHENA";5940
"110032 SAO MIGUEL DO GUAPORE";2729
"110033 NOVA MAMORE";1883
"110034 ALVORADA D'OESTE";2318
"110037 ALTO ALEGRE DOS PARECIS";1676
"110040 ALTO PARAISO";1615
"110045 BURITIS";3322
"110050 NOVO HORIZONTE DO OESTE";1387
"110060 CACAULANDIA";650
"110070 CAMPO NOVO DE RONDONIA";1547
"110080 CANDEIAS DO JAMARI";1855
"110090 CASTANHEIRAS";481
"110092 CHUPINGUAIA";698
"110094 CUJUBIM";905
"110100 GOVERNADOR JORGE TEIXEIRA";1723
"110110 ITAPUA DO OESTE";909
"110120 MINISTRO ANDREAZZA";1338
"110130 MIRANTE DA SERRA";1605
"110140 MONTE NEGRO";1607
"110143 NOVA UNIAO";1053
"110145 PARECIS";447
"110146 PIMENTEIRAS DO OESTE";331
"110147 PRIMAVERA DE RONDONIA";495
"110148 SAO FELIPE D'OESTE";741
"110149 SAO FRANCISCO DO GUAPORE";1694
"110150 SERINGUEIRAS";1610
"110155 TEIXEIROPOLIS";603
"110160 THEOBROMA";1301
"110170 URUPA";1753
"110175 VALE DO ANARI";1014
"110180 VALE DO PARAISO";1119
"120001 ACRELANDIA";1500
"120005 ASSIS BRASIL";680
"120010 BRASILEIA";2296
"120013 BUJARI";1027
"120017 CAPIXABA";840
"120020 CRUZEIRO DO SUL";11696
"120025 EPITACIOLANDIA";1651
"120030 FEIJO";5279
"120032 JORDAO";1037
"120033 MANCIO LIMA";1802
"120034 MANOEL URBANO";1178
"120035 MARECHAL THAUMATURGO";1711
"120038 PLACIDO DE CASTRO";2211
"120039 PORTO WALTER";1130
"120040 RIO BRANCO";34678
"120042 RODRIGUES ALVES";1702
"120043 SANTA ROSA DO PURUS";488
"120045 SENADOR GUIOMARD";2554
"120050 SENA MADUREIRA";4925
"120060 TARAUACA";5001
"120070 XAPURI";1847
"120080 PORTO ACRE";1637
"130002 ALVARAES";2363
"130006 AMATURA";1250
"130008 ANAMA";1111
"130010 ANORI";1821
"130014 APUI";2000
"130020 ATALAIA DO NORTE";1809
"130030 AUTAZES";4014
"130040 BARCELOS";3520
"130050 BARREIRINHA";4021
"130060 BENJAMIN CONSTANT";3872
"130063 BERURI";2116
"130068 BOA VISTA DO RAMOS";1809
"130070 BOCA DO ACRE";4144
"130080 BORBA";5001
"130083 CAAPIRANGA";1487
"130090 CANUTAMA";1752
"130100 CARAUARI";4268
"130110 CAREIRO";3651
"130115 CAREIRO DA VARZEA";2349
"130120 COARI";11633
"130130 CODAJAS";2918
"130140 EIRUNEPE";4272
"130150 ENVIRA";2261
"130160 FONTE BOA";5062
"130165 GUAJARA";2243
"130170 HUMAITA";5461
"130180 IPIXUNA";3002
"130185 IRANDUBA";4986
"130190 ITACOATIARA";10825
"130195 ITAMARATI";1698
"130200 ITAPIRANGA";1109
"130210 JAPURA";1924
"130220 JURUA";1296
"130230 JUTAI";4605
"130240 LABREA";4835
"130250 MANACAPURU";11180
"130255 MANAQUIRI";1870
"130260 MANAUS";177223
"130270 MANICORE";5838
"130280 MARAA";2746
"130290 MAUES";6715
"130300 NHAMUNDA";2343
"130310 NOVA OLINDA DO NORTE";3911
"130320 NOVO AIRAO";1387
"130330 NOVO ARIPUANA";2885
"130340 PARINTINS";13986
"130350 PAUINI";2932
"130353 PRESIDENTE FIGUEIREDO";2591
"130356 RIO PRETO DA EVA";2572
"130360 SANTA ISABEL DO RIO NEGRO";1787
"130370 SANTO ANTONIO DO ICA";4691
"130380 SAO GABRIEL DA CACHOEIRA";4762
"130390 SAO PAULO DE OLIVENCA";4203
"130395 SAO SEBASTIAO DO UATUMA";1286
"130400 SILVES";1308
"130406 TABATINGA";6323
"130410 TAPAUA";3492
"130420 TEFE";10497
"130423 TONANTINS";2933
"130426 UARINI";1856
"130430 URUCARA";2843
"130440 URUCURITUBA";1993
"140002 AMAJARI";964
