 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2004
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2771
"110002 ARIQUEMES";9187
"110003 CABIXI";700
"110004 CACOAL";7793
"110005 CEREJEIRAS";1773
"110006 COLORADO DO OESTE";1968
"110007 CORUMBIARA";1072
"110008 COSTA MARQUES";1509
"110009 ESPIGAO D'OESTE";2873
"110010 GUAJARA-MIRIM";4679
"110011 JARU";5633
"110012 JI-PARANA";11239
"110013 MACHADINHO D'OESTE";3047
"110014 NOVA BRASILANDIA D'OESTE";2250
"110015 OURO PRETO DO OESTE";4095
"110018 PIMENTA BUENO";3391
"110020 PORTO VELHO";41273
"110025 PRESIDENTE MEDICI";2446
"110026 RIO CRESPO";319
"110028 ROLIM DE MOURA";4985
"110029 SANTA LUZIA D'OESTE";1063
"110030 VILHENA";6608
"110032 SAO MIGUEL DO GUAPORE";2577
"110033 NOVA MAMORE";2153
"110034 ALVORADA D'OESTE";2062
"110037 ALTO ALEGRE DOS PARECIS";1548
"110040 ALTO PARAISO";1736
"110045 BURITIS";3405
"110050 NOVO HORIZONTE DO OESTE";1239
"110060 CACAULANDIA";621
"110070 CAMPO NOVO DE RONDONIA";1466
"110080 CANDEIAS DO JAMARI";2014
"110090 CASTANHEIRAS";426
"110092 CHUPINGUAIA";795
"110094 CUJUBIM";1346
"110100 GOVERNADOR JORGE TEIXEIRA";1448
"110110 ITAPUA DO OESTE";938
"110120 MINISTRO ANDREAZZA";1248
"110130 MIRANTE DA SERRA";1450
"110140 MONTE NEGRO";1577
"110143 NOVA UNIAO";971
"110145 PARECIS";476
"110146 PIMENTEIRAS DO OESTE";281
"110147 PRIMAVERA DE RONDONIA";441
"110148 SAO FELIPE D'OESTE";672
"110149 SAO FRANCISCO DO GUAPORE";1744
"110150 SERINGUEIRAS";1478
"110155 TEIXEIROPOLIS";566
"110160 THEOBROMA";1223
"110170 URUPA";1558
"110175 VALE DO ANARI";1011
"110180 VALE DO PARAISO";1019
"120001 ACRELANDIA";1510
"120005 ASSIS BRASIL";682
"120010 BRASILEIA";2372
"120013 BUJARI";1010
"120017 CAPIXABA";966
"120020 CRUZEIRO DO SUL";10752
"120025 EPITACIOLANDIA";1677
"120030 FEIJO";4730
"120032 JORDAO";979
"120033 MANCIO LIMA";1845
"120034 MANOEL URBANO";1097
"120035 MARECHAL THAUMATURGO";1853
"120038 PLACIDO DE CASTRO";2104
"120039 PORTO WALTER";1173
"120040 RIO BRANCO";35234
"120042 RODRIGUES ALVES";1816
"120043 SANTA ROSA DO PURUS";535
"120045 SENADOR GUIOMARD";2424
"120050 SENA MADUREIRA";4800
"120060 TARAUACA";4786
"120070 XAPURI";1877
"120080 PORTO ACRE";1705
"130002 ALVARAES";2110
"130006 AMATURA";1243
"130008 ANAMA";1210
"130010 ANORI";1977
"130014 APUI";2002
"130020 ATALAIA DO NORTE";1890
"130030 AUTAZES";4026
"130040 BARCELOS";3457
"130050 BARREIRINHA";3849
"130060 BENJAMIN CONSTANT";4032
"130063 BERURI";2092
"130068 BOA VISTA DO RAMOS";1921
"130070 BOCA DO ACRE";3992
"130080 BORBA";4795
"130083 CAAPIRANGA";1457
