 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2008
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2445
"110002 ARIQUEMES";9190
"110003 CABIXI";601
"110004 CACOAL";7220
"110005 CEREJEIRAS";1573
"110006 COLORADO DO OESTE";1680
"110007 CORUMBIARA";900
"110008 COSTA MARQUES";1639
"110009 ESPIGAO D'OESTE";2786
"110010 GUAJARA-MIRIM";4801
"110011 JARU";5261
"110012 JI-PARANA";10889
"110013 MACHADINHO D'OESTE";3316
"110014 NOVA BRASILANDIA D'OESTE";2014
"110015 OURO PRETO DO OESTE";3685
"110018 PIMENTA BUENO";3258
"110020 PORTO VELHO";41075
"110025 PRESIDENTE MEDICI";2155
"110026 RIO CRESPO";335
"110028 ROLIM DE MOURA";4766
"110029 SANTA LUZIA D'OESTE";845
"110030 VILHENA";7057
"110032 SAO MIGUEL DO GUAPORE";2387
"110033 NOVA MAMORE";2556
"110034 ALVORADA D'OESTE";1766
"110037 ALTO ALEGRE DOS PARECIS";1450
"110040 ALTO PARAISO";1844
"110045 BURITIS";3583
"110050 NOVO HORIZONTE DO OESTE";1031
"110060 CACAULANDIA";620
"110070 CAMPO NOVO DE RONDONIA";1485
"110080 CANDEIAS DO JAMARI";2204
"110090 CASTANHEIRAS";363
"110092 CHUPINGUAIA";872
"110094 CUJUBIM";1755
"110100 GOVERNADOR JORGE TEIXEIRA";1219
"110110 ITAPUA DO OESTE";932
"110120 MINISTRO ANDREAZZA";1112
"110130 MIRANTE DA SERRA";1333
"110140 MONTE NEGRO";1588
"110143 NOVA UNIAO";828
"110145 PARECIS";497
"110146 PIMENTEIRAS DO OESTE";260
"110147 PRIMAVERA DE RONDONIA";375
"110148 SAO FELIPE D'OESTE";582
"110149 SAO FRANCISCO DO GUAPORE";1771
"110150 SERINGUEIRAS";1367
"110155 TEIXEIROPOLIS";477
"110160 THEOBROMA";1147
"110170 URUPA";1362
"110175 VALE DO ANARI";1033
"110180 VALE DO PARAISO";851
"120001 ACRELANDIA";1593
"120005 ASSIS BRASIL";771
"120010 BRASILEIA";2575
"120013 BUJARI";1093
"120017 CAPIXABA";1157
"120020 CRUZEIRO DO SUL";10900
"120025 EPITACIOLANDIA";1796
"120030 FEIJO";4930
"120032 JORDAO";1152
"120033 MANCIO LIMA";2088
"120034 MANOEL URBANO";1182
"120035 MARECHAL THAUMATURGO";2318
"120038 PLACIDO DE CASTRO";2248
"120039 PORTO WALTER";1528
"120040 RIO BRANCO";36924
"120042 RODRIGUES ALVES";2266
"120043 SANTA ROSA DO PURUS";744
"120045 SENADOR GUIOMARD";2531
"120050 SENA MADUREIRA";5052
