 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2010
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2270
"110002 ARIQUEMES";8931
"110003 CABIXI";546
"110004 CACOAL";6763
"110005 CEREJEIRAS";1463
"110006 COLORADO DO OESTE";1532
"110007 CORUMBIARA";809
"110008 COSTA MARQUES";1639
"110009 ESPIGAO D'OESTE";2666
"110010 GUAJARA-MIRIM";4796
"110011 JARU";4989
"110012 JI-PARANA";10545
"110013 MACHADINHO D'OESTE";3373
"110014 NOVA BRASILANDIA D'OESTE";1857
"110015 OURO PRETO DO OESTE";3419
"110018 PIMENTA BUENO";3120
"110020 PORTO VELHO";39625
"110025 PRESIDENTE MEDICI";2005
"110026 RIO CRESPO";340
"110028 ROLIM DE MOURA";4598
"110029 SANTA LUZIA D'OESTE";734
"110030 VILHENA";7106
"110032 SAO MIGUEL DO GUAPORE";2247
"110033 NOVA MAMORE";2704
"110034 ALVORADA D'OESTE";1598
"110037 ALTO ALEGRE DOS PARECIS";1389
"110040 ALTO PARAISO";1850
"110045 BURITIS";3587
"110050 NOVO HORIZONTE DO OESTE";909
"110060 CACAULANDIA";610
"110070 CAMPO NOVO DE RONDONIA";1468
"110080 CANDEIAS DO JAMARI";2229
"110090 CASTANHEIRAS";324
"110092 CHUPINGUAIA";888
"110094 CUJUBIM";1901
"110100 GOVERNADOR JORGE TEIXEIRA";1096
"110110 ITAPUA DO OESTE";909
"110120 MINISTRO ANDREAZZA";1025
"110130 MIRANTE DA SERRA";1266
"110140 MONTE NEGRO";1564
"110143 NOVA UNIAO";729
"110145 PARECIS";493
"110146 PIMENTEIRAS DO OESTE";249
"110147 PRIMAVERA DE RONDONIA";337
"110148 SAO FELIPE D'OESTE";535
"110149 SAO FRANCISCO DO GUAPORE";1726
"110150 SERINGUEIRAS";1283
"110155 TEIXEIROPOLIS";427
"110160 THEOBROMA";1092
"110170 URUPA";1241
"110175 VALE DO ANARI";1010
