 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2002
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";3044
"110002 ARIQUEMES";8985
"110003 CABIXI";767
"110004 CACOAL";8024
"110005 CEREJEIRAS";1938
"110006 COLORADO DO OESTE";2195
"110007 CORUMBIARA";1196
"110008 COSTA MARQUES";1375
"110009 ESPIGAO D'OESTE";2872
"110010 GUAJARA-MIRIM";4742
"110011 JARU";5883
"110012 JI-PARANA";11606
"110013 MACHADINHO D'OESTE";2922
"110014 NOVA BRASILANDIA D'OESTE";2382
"110015 OURO PRETO DO OESTE";4340
"110018 PIMENTA BUENO";3456
"110020 PORTO VELHO";40204
"110025 PRESIDENTE MEDICI";2694
"110026 RIO CRESPO";334
"110028 ROLIM DE MOURA";5231
"110029 SANTA LUZIA D'OESTE";1207
"110030 VILHENA";6381
"110032 SAO MIGUEL DO GUAPORE";2692
"110033 NOVA MAMORE";2002
"110034 ALVORADA D'OESTE";2250
"110037 ALTO ALEGRE DOS PARECIS";1637
"110040 ALTO PARAISO";1672
"110045 BURITIS";3327
"110050 NOVO HORIZONTE DO OESTE";1350
"110060 CACAULANDIA";637
"110070 CAMPO NOVO DE RONDONIA";1475
"110080 CANDEIAS DO JAMARI";1882
"110090 CASTANHEIRAS";477
"110092 CHUPINGUAIA";757
"110094 CUJUBIM";1122
"110100 GOVERNADOR JORGE TEIXEIRA";1598
"110110 ITAPUA DO OESTE";927
"110120 MINISTRO ANDREAZZA";1333
"110130 MIRANTE DA SERRA";1546
"110140 MONTE NEGRO";1587
"110143 NOVA UNIAO";1012
"110145 PARECIS";467
"110146 PIMENTEIRAS DO OESTE";324
"110147 PRIMAVERA DE RONDONIA";472
"110148 SAO FELIPE D'OESTE";740
"110149 SAO FRANCISCO DO GUAPORE";1679
"110150 SERINGUEIRAS";1528
"110155 TEIXEIROPOLIS";618
"110160 THEOBROMA";1281
"110170 URUPA";1668
"110175 VALE DO ANARI";1006
"110180 VALE DO PARAISO";1109
"120001 ACRELANDIA";1453
"120005 ASSIS BRASIL";683
"120010 BRASILEIA";2216
"120013 BUJARI";957
"120017 CAPIXABA";872
"120020 CRUZEIRO DO SUL";10201
"120025 EPITACIOLANDIA";1590
"120030 FEIJO";4957
"120032 JORDAO";891
"120033 MANCIO LIMA";1752
"120034 MANOEL URBANO";1060
"120035 MARECHAL THAUMATURGO";1703
"120038 PLACIDO DE CASTRO";2065
"120039 PORTO WALTER";1070
"120040 RIO BRANCO";32961
"120042 RODRIGUES ALVES";1590
"120043 SANTA ROSA DO PURUS";491
"120045 SENADOR GUIOMARD";2349
"120050 SENA MADUREIRA";4519
"120060 TARAUACA";4604
"120070 XAPURI";1835
"120080 PORTO ACRE";1616
"130002 ALVARAES";2077
"130006 AMATURA";1217
"130008 ANAMA";1101
"130010 ANORI";1808
"130014 APUI";1974
"130020 ATALAIA DO NORTE";1801
"130030 AUTAZES";3841
"130040 BARCELOS";3655
"130050 BARREIRINHA";3738
"130060 BENJAMIN CONSTANT";3737
"130063 BERURI";1918
"130068 BOA VISTA DO RAMOS";1796
"130070 BOCA DO ACRE";3873
"130080 BORBA";4794
"130083 CAAPIRANGA";1382
"130090 CANUTAMA";1785
"130100 CARAUARI";3842
"130110 CAREIRO";3864
"130115 CAREIRO DA VARZEA";2406
"130120 COARI";10562
"130130 CODAJAS";2845
"130140 EIRUNEPE";4230
"130150 ENVIRA";2117
"130160 FONTE BOA";4420
"130165 GUAJARA";2015
"130170 HUMAITA";5187
"130180 IPIXUNA";2627
"130185 IRANDUBA";4644
"130190 ITACOATIARA";10215
"130195 ITAMARATI";1430
"130200 ITAPIRANGA";1077
"130210 JAPURA";1758
"130220 JURUA";1202
"130230 JUTAI";3812
"130240 LABREA";4512
"130250 MANACAPURU";10681
"130255 MANAQUIRI";2012
"130260 MANAUS";169668
"130270 MANICORE";5946
"130280 MARAA";2732
"130290 MAUES";6304
"130300 NHAMUNDA";2387
"130310 NOVA OLINDA DO NORTE";3938
"130320 NOVO AIRAO";1507
"130330 NOVO ARIPUANA";2790
"130340 PARINTINS";13343
"130350 PAUINI";2636
"130353 PRESIDENTE FIGUEIREDO";2591
"130356 RIO PRETO DA EVA";2626
"130360 SANTA ISABEL DO RIO NEGRO";1795
"130370 SANTO ANTONIO DO ICA";4637
"130380 SAO GABRIEL DA CACHOEIRA";4394
"130390 SAO PAULO DE OLIVENCA";4026
"130395 SAO SEBASTIAO DO UATUMA";1241
"130400 SILVES";1220
"130406 TABATINGA";5927
"130410 TAPAUA";3283
"130420 TEFE";9292
"130423 TONANTINS";2652
"130426 UARINI";1714
"130430 URUCARA";2747
"130440 URUCURITUBA";2052
"140002 AMAJARI";901
"140005 ALTO ALEGRE";2240
"140010 BOA VISTA";26863
"140015 BONFIM";1547
"140017 CANTA";1353
"140020 CARACARAI";2175
"140023 CAROEBE";816
"140028 IRACEMA";758
"140030 MUCAJAI";1526
"140040 NORMANDIA";1098
"140045 PACARAIMA";1186
"140047 RORAINOPOLIS";2578
"140050 SAO JOAO DA BALIZA";704
"140060 SAO LUIZ";717
"140070 UIRAMUTA";1086
"150010 ABAETETUBA";16960
"150013 ABEL FIGUEIREDO";773
"150020 ACARA";7703
"150030 AFUA";5086
"150034 AGUA AZUL DO NORTE";2722
"150040 ALENQUER";7144
"150050 ALMEIRIM";4777
"150060 ALTAMIRA";10022
"150070 ANAJAS";3273
"150080 ANANINDEUA";45505
"150085 ANAPU";1660
"150090 AUGUSTO CORREA";5206
"150095 AURORA DO PARA";3146
"150100 AVEIRO";2469
"150110 BAGRE";2759
"150120 BAIAO";3513
"150125 BANNACH";450
"150130 BARCARENA";9454
"150140 BELEM";127482
"150145 BELTERRA";2062
"150150 BENEVIDES";4881
"150157 BOM JESUS DO TOCANTINS";1764
"150160 BONITO";1377
"150170 BRAGANCA";12955
"150172 BRASIL NOVO";2150
"150175 BREJO GRANDE DO ARAGUAIA";1001
"150178 BREU BRANCO";5352
"150180 BREVES";13200
"150190 BUJARU";3226
"150195 CACHOEIRA DO PIRIA";2672
"150200 CACHOEIRA DO ARARI";2364
"150210 CAMETA";14904
"150215 CANAA DOS CARAJAS";1743
"150220 CAPANEMA";6718
"150230 CAPITAO POCO";7128
"150240 CASTANHAL";16674
"150250 CHAVES";2802
"150260 COLARES";1443
"150270 CONCEICAO DO ARAGUAIA";5393
"150275 CONCORDIA DO PARA";3211
"150276 CUMARU DO NORTE";868
"150277 CURIONOPOLIS";2592
"150280 CURRALINHO";3616
"150285 CURUA";1499
"150290 CURUCA";3624
"150293 DOM ELISEU";5645
"150295 ELDORADO DOS CARAJAS";4247
"150300 FARO";1496
"150304 FLORESTA DO ARAGUAIA";1974
"150307 GARRAFAO DO NORTE";3871
"150309 GOIANESIA DO PARA";3564
"150310 GURUPA";3900
"150320 IGARAPE-ACU";4328
"150330 IGARAPE-MIRI";7567
"150340 INHANGAPI";1075
"150345 IPIXUNA DO PARA";4237
"150350 IRITUIA";4159
"150360 ITAITUBA";12682
"150370 ITUPIRANGA";7112
"150375 JACAREACANGA";2495
"150380 JACUNDA";5505
"150390 JURUTI";5442
"150400 LIMOEIRO DO AJURU";3283
"150405 MAE DO RIO";3320
"150410 MAGALHAES BARATA";1039
"150420 MARABA";22869
"150430 MARACANA";4029
"150440 MARAPANIM";3403
"150442 MARITUBA";10001
"150445 MEDICILANDIA";3028
"150450 MELGACO";3775
"150460 MOCAJUBA";3183
"150470 MOJU";8450
"150475 MOJUI DOS CAMPOS";1811
"150480 MONTE ALEGRE";7561
"150490 MUANA";3944
"150495 NOVA ESPERANCA DO PIRIA";3087
"150497 NOVA IPIXUNA";1696
"150500 NOVA TIMBOTEUA";1336
"150503 NOVO PROGRESSO";2408
"150506 NOVO REPARTIMENTO";6642
"150510 OBIDOS";6298
"150520 OEIRAS DO PARA";3904
"150530 ORIXIMINA";7114
"150540 OUREM";2003
"150543 OURILANDIA DO NORTE";2660
"150548 PACAJA";4459
"150549 PALESTINA DO PARA";1016
"150550 PARAGOMINAS";10850
"150553 PARAUAPEBAS";11483
"150555 PAU D'ARCO";899
"150560 PEIXE-BOI";927
"150563 PICARRA";1716
"150565 PLACAS";2094
"150570 PONTA DE PEDRAS";2740
"150580 PORTEL";6824
"150590 PORTO DE MOZ";4267
"150600 PRAINHA";4742
"150610 PRIMAVERA";1313
"150611 QUATIPURU";1558
"150613 REDENCAO";8084
"150616 RIO MARIA";1990
"150618 RONDON DO PARA";4978
"150619 RUROPOLIS";3792
"150620 SALINOPOLIS";4612
"150630 SALVATERRA";2187
"150635 SANTA BARBARA DO PARA";1611
"150640 SANTA CRUZ DO ARARI";784
"150650 SANTA IZABEL DO PARA";5623
"150655 SANTA LUZIA DO PARA";2775
"150658 SANTA MARIA DAS BARREIRAS";1497
"150660 SANTA MARIA DO PARA";2537
"150670 SANTANA DO ARAGUAIA";4637
"150680 SANTAREM";32598
"150690 SANTAREM NOVO";799
"150700 SANTO ANTONIO DO TAUA";2751
"150710 SAO CAETANO DE ODIVELAS";2107
"150715 SAO DOMINGOS DO ARAGUAIA";2823
"150720 SAO DOMINGOS DO CAPIM";4232
"150730 SAO FELIX DO XINGU";6142
"150740 SAO FRANCISCO DO PARA";1731
"150745 SAO GERALDO DO ARAGUAIA";3557
