 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 5 a 9 anos
Período:2005
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2637
"110002 ARIQUEMES";9286
"110003 CABIXI";667
"110004 CACOAL";7678
"110005 CEREJEIRAS";1691
"110006 COLORADO DO OESTE";1855
"110007 CORUMBIARA";1012
"110008 COSTA MARQUES";1574
"110009 ESPIGAO D'OESTE";2875
"110010 GUAJARA-MIRIM";4651
"110011 JARU";5514
"110012 JI-PARANA";11066
"110013 MACHADINHO D'OESTE";3107
"110014 NOVA BRASILANDIA D'OESTE";2187
"110015 OURO PRETO DO OESTE";3978
"110018 PIMENTA BUENO";3362
"110020 PORTO VELHO";41812
"110025 PRESIDENTE MEDICI";2324
"110026 RIO CRESPO";312
"110028 ROLIM DE MOURA";4865
"110029 SANTA LUZIA D'OESTE";993
"110030 VILHENA";6719
"110032 SAO MIGUEL DO GUAPORE";2524
"110033 NOVA MAMORE";2227
"110034 ALVORADA D'OESTE";1971
"110037 ALTO ALEGRE DOS PARECIS";1506
"110040 ALTO PARAISO";1764
"110045 BURITIS";3441
"110050 NOVO HORIZONTE DO OESTE";1186
"110060 CACAULANDIA";615
"110070 CAMPO NOVO DE RONDONIA";1461
"110080 CANDEIAS DO JAMARI";2081
"110090 CASTANHEIRAS";411
"110092 CHUPINGUAIA";813
"110094 CUJUBIM";1456
"110100 GOVERNADOR JORGE TEIXEIRA";1376
"110110 ITAPUA DO OESTE";936
"110120 MINISTRO ANDREAZZA";1209
"110130 MIRANTE DA SERRA";1405
"110140 MONTE NEGRO";1572
"110143 NOVA UNIAO";951
"110145 PARECIS";482
"110146 PIMENTEIRAS DO OESTE";269
"110147 PRIMAVERA DE RONDONIA";424
"110148 SAO FELIPE D'OESTE";638
"110149 SAO FRANCISCO DO GUAPORE";1774
"110150 SERINGUEIRAS";1452
"110155 TEIXEIROPOLIS";541
"110160 THEOBROMA";1195
"110170 URUPA";1506
"110175 VALE DO ANARI";1014
"110180 VALE DO PARAISO";974
"120001 ACRELANDIA";1532
"120005 ASSIS BRASIL";678
"120010 BRASILEIA";2433
"120013 BUJARI";1033
"120017 CAPIXABA";1004
"120020 CRUZEIRO DO SUL";10983
"120025 EPITACIOLANDIA";1713
"120030 FEIJO";4589
"120032 JORDAO";1017
"120033 MANCIO LIMA";1884
"120034 MANOEL URBANO";1111
"120035 MARECHAL THAUMATURGO";1923
"120038 PLACIDO DE CASTRO";2115
"120039 PORTO WALTER";1221
"120040 RIO BRANCO";36211
"120042 RODRIGUES ALVES";1920
"120043 SANTA ROSA DO PURUS";555
"120045 SENADOR GUIOMARD";2452
"120050 SENA MADUREIRA";4919
"120060 TARAUACA";4861
"120070 XAPURI";1889
"120080 PORTO ACRE";1746
"130002 ALVARAES";2101
"130006 AMATURA";1242
"130008 ANAMA";1252
"130010 ANORI";2036
"130014 APUI";1995
"130020 ATALAIA DO NORTE";1914
"130030 AUTAZES";4075
"130040 BARCELOS";3320
"130050 BARREIRINHA";3859
"130060 BENJAMIN CONSTANT";4134
"130063 BERURI";2156
"130068 BOA VISTA DO RAMOS";1963
"130070 BOCA DO ACRE";4004
"130080 BORBA";4745
"130083 CAAPIRANGA";1477
"130090 CANUTAMA";1611
"130100 CARAUARI";3962
"130110 CAREIRO";3716
"130115 CAREIRO DA VARZEA";2614
"130120 COARI";10934
"130130 CODAJAS";3053
"130140 EIRUNEPE";4053
"130150 ENVIRA";2294
"130160 FONTE BOA";3764
"130165 GUAJARA";2190
"130170 HUMAITA";5797
"130180 IPIXUNA";2930
"130185 IRANDUBA";5015
"130190 ITACOATIARA";10686
"130195 ITAMARATI";1336
"130200 ITAPIRANGA";1076
"130210 JAPURA";1391
"130220 JURUA";1479
"130230 JUTAI";3205
"130240 LABREA";4869
"130250 MANACAPURU";11100
"130255 MANAQUIRI";2380
"130260 MANAUS";183762
"130270 MANICORE";5937
"130280 MARAA";2455
"130290 MAUES";6701
"130300 NHAMUNDA";2306
"130310 NOVA OLINDA DO NORTE";3974
"130320 NOVO AIRAO";1538
"130330 NOVO ARIPUANA";2794
"130340 PARINTINS";13623
"130350 PAUINI";2601
"130353 PRESIDENTE FIGUEIREDO";2983
"130356 RIO PRETO DA EVA";2747
"130360 SANTA ISABEL DO RIO NEGRO";2071
"130370 SANTO ANTONIO DO ICA";3734
"130380 SAO GABRIEL DA CACHOEIRA";4730
"130390 SAO PAULO DE OLIVENCA";4140
"130395 SAO SEBASTIAO DO UATUMA";1413
"130400 SILVES";1174
"130406 TABATINGA";6431
"130410 TAPAUA";2824
"130420 TEFE";9025
"130423 TONANTINS";2591
"130426 UARINI";1625
"130430 URUCARA";2438
"130440 URUCURITUBA";2173
"140002 AMAJARI";1018
"140005 ALTO ALEGRE";1903
"140010 BOA VISTA";30054
"140015 BONFIM";1501
"140017 CANTA";1566
"140020 CARACARAI";2374
"140023 CAROEBE";820
"140028 IRACEMA";904
"140030 MUCAJAI";1613
"140040 NORMANDIA";1156
"140045 PACARAIMA";1328
"140047 RORAINOPOLIS";2756
"140050 SAO JOAO DA BALIZA";799
"140060 SAO LUIZ";702
"140070 UIRAMUTA";1161
"150010 ABAETETUBA";16878
"150013 ABEL FIGUEIREDO";769
"150020 ACARA";7340
"150030 AFUA";5282
"150034 AGUA AZUL DO NORTE";2572
"150040 ALENQUER";7069
"150050 ALMEIRIM";4484
"150060 ALTAMIRA";10598
"150070 ANAJAS";3512
"150080 ANANINDEUA";47327
"150085 ANAPU";1935
"150090 AUGUSTO CORREA";5317
"150095 AURORA DO PARA";3344
"150100 AVEIRO";2373
"150110 BAGRE";3244
"150120 BAIAO";4104
"150125 BANNACH";430
"150130 BARCARENA";10447
"150140 BELEM";129002
"150145 BELTERRA";2056
"150150 BENEVIDES";5369
"150157 BOM JESUS DO TOCANTINS";1749
"150160 BONITO";1377
"150170 BRAGANCA";13199
"150172 BRASIL NOVO";1932
"150175 BREJO GRANDE DO ARAGUAIA";951
"150178 BREU BRANCO";6212
"150180 BREVES";13918
"150190 BUJARU";3210
"150195 CACHOEIRA DO PIRIA";2921
"150200 CACHOEIRA DO ARARI";2372
"150210 CAMETA";15355
"150215 CANAA DOS CARAJAS";2170
"150220 CAPANEMA";6767
"150230 CAPITAO POCO";6789
"150240 CASTANHAL";17465
"150250 CHAVES";2665
"150260 COLARES";1334
"150270 CONCEICAO DO ARAGUAIA";5350
"150275 CONCORDIA DO PARA";3278
"150276 CUMARU DO NORTE";953
"150277 CURIONOPOLIS";2399
"150280 CURRALINHO";4009
"150285 CURUA";1556
"150290 CURUCA";3774
"150293 DOM ELISEU";6065
"150295 ELDORADO DOS CARAJAS";4267
"150300 FARO";1259
"150304 FLORESTA DO ARAGUAIA";2017
"150307 GARRAFAO DO NORTE";3658
"150309 GOIANESIA DO PARA";3757
"150310 GURUPA";4128
"150320 IGARAPE-ACU";4106
"150330 IGARAPE-MIRI";7118
"150340 INHANGAPI";1142
"150345 IPIXUNA DO PARA";5222
"150350 IRITUIA";3929
"150360 ITAITUBA";12679
"150370 ITUPIRANGA";6853
"150375 JACAREACANGA";2254
"150380 JACUNDA";5753
"150390 JURUTI";5869
"150400 LIMOEIRO DO AJURU";3485
"150405 MAE DO RIO";3339
"150410 MAGALHAES BARATA";973
"150420 MARABA";24371
"150430 MARACANA";3746
"150440 MARAPANIM";3211
"150442 MARITUBA";10929
"150445 MEDICILANDIA";3006
"150450 MELGACO";3827
"150460 MOCAJUBA";3360
"150470 MOJU";8557
"150475 MOJUI DOS CAMPOS";1784
"150480 MONTE ALEGRE";7301
"150490 MUANA";4057
"150495 NOVA ESPERANCA DO PIRIA";3038
"150497 NOVA IPIXUNA";1735
"150500 NOVA TIMBOTEUA";1334
"150503 NOVO PROGRESSO";2507
"150506 NOVO REPARTIMENTO";7022
"150510 OBIDOS";6033
"150520 OEIRAS DO PARA";4175
"150530 ORIXIMINA";7587
"150540 OUREM";1941
"150543 OURILANDIA DO NORTE";2605
"150548 PACAJA";4461
"150549 PALESTINA DO PARA";888
"150550 PARAGOMINAS";11633
"150553 PARAUAPEBAS";14291
"150555 PAU D'ARCO";823
"150560 PEIXE-BOI";890
"150563 PICARRA";1695
"150565 PLACAS";2345
"150570 PONTA DE PEDRAS";2859
"150580 PORTEL";7638
"150590 PORTO DE MOZ";4683
"150600 PRAINHA";4600
"150610 PRIMAVERA";1277
"150611 QUATIPURU";1531
"150613 REDENCAO";8577
"150616 RIO MARIA";1938
"150618 RONDON DO PARA";5016
"150619 RUROPOLIS";4155
"150620 SALINOPOLIS";4586
"150630 SALVATERRA";2246
"150635 SANTA BARBARA DO PARA";1826
"150640 SANTA CRUZ DO ARARI";809
"150650 SANTA IZABEL DO PARA";5814
"150655 SANTA LUZIA DO PARA";2756
"150658 SANTA MARIA DAS BARREIRAS";1698
"150660 SANTA MARIA DO PARA";2413
"150670 SANTANA DO ARAGUAIA";5362
"150680 SANTAREM";32583
"150690 SANTAREM NOVO";802
"150700 SANTO ANTONIO DO TAUA";2870
"150710 SAO CAETANO DE ODIVELAS";2024
"150715 SAO DOMINGOS DO ARAGUAIA";2787
"150720 SAO DOMINGOS DO CAPIM";4261
"150730 SAO FELIX DO XINGU";8122
"150740 SAO FRANCISCO DO PARA";1673
"150745 SAO GERALDO DO ARAGUAIA";3406
"150746 SAO JOAO DA PONTA";559
"150747 SAO JOAO DE PIRABAS";2379
"150750 SAO JOAO DO ARAGUAIA";1672
"150760 SAO MIGUEL DO GUAMA";6086
"150770 SAO SEBASTIAO DA BOA VISTA";2851
"150775 SAPUCAIA";522
"150780 SENADOR JOSE PORFIRIO";2008
"150790 SOURE";2576
"150795 TAILANDIA";8515
"150796 TERRA ALTA";1262
"150797 TERRA SANTA";2120
"150800 TOME-ACU";6902
"150803 TRACUATEUA";3283
"150805 TRAIRAO";1969
"150808 TUCUMA";3346
"150810 TUCURUI";10637
"150812 ULIANOPOLIS";4183
"150815 URUARA";5258
"150820 VIGIA";5085
"150830 VISEU";7858
"150835 VITORIA DO XINGU";1491
"150840 XINGUARA";4363
"160005 SERRA DO NAVIO";534
"160010 AMAPA";1079
"160015 PEDRA BRANCA DO AMAPARI";1064
"160020 CALCOENE";1075
"160021 CUTIAS";581
"160023 FERREIRA GOMES";674
"160025 ITAUBAL";541
"160027 LARANJAL DO JARI";5017
"160030 MACAPA";44042
"160040 MAZAGAO";2309
"160050 OIAPOQUE";2389
"160053 PORTO GRANDE";1943
"160055 PRACUUBA";442
"160060 SANTANA";12329
"160070 TARTARUGALZINHO";1551
"160080 VITORIA DO JARI";1625
"170025 ABREULANDIA";257
"170030 AGUIARNOPOLIS";508
"170035 ALIANCA DO TOCANTINS";646
"170040 ALMAS";1027
"170070 ALVORADA";832
"170100 ANANAS";1242
"170105 ANGICO";349
"170110 APARECIDA DO RIO NEGRO";385
"170130 ARAGOMINAS";675
"170190 ARAGUACEMA";730
"170200 ARAGUACU";882
"170210 ARAGUAINA";14723
"170215 ARAGUANA";595
"170220 ARAGUATINS";3688
"170230 ARAPOEMA";870
"170240 ARRAIAS";1243
"170255 AUGUSTINOPOLIS";1747
"170270 AURORA DO TOCANTINS";321
"170290 AXIXA DO TOCANTINS";1058
"170300 BABACULANDIA";1087
"170305 BANDEIRANTES DO TOCANTINS";340
"170307 BARRA DO OURO";528
"170310 BARROLANDIA";509
"170320 BERNARDO SAYAO";524
"170330 BOM JESUS DO TOCANTINS";383
"170360 BRASILANDIA DO TOCANTINS";234
"170370 BREJINHO DE NAZARE";539
"170380 BURITI DO TOCANTINS";1049
"170382 CACHOEIRINHA";276
"170384 CAMPOS LINDOS";1124
"170386 CARIRI DO TOCANTINS";333
"170388 CARMOLANDIA";236
"170389 CARRASCO BONITO";499
"170390 CASEARA";485
"170410 CENTENARIO";289
"170460 CHAPADA DE AREIA";142
"170510 CHAPADA DA NATIVIDADE";405
"170550 COLINAS DO TOCANTINS";3000
"170555 COMBINADO";493
"170560 CONCEICAO DO TOCANTINS";587
"170600 COUTO MAGALHAES";541
"170610 CRISTALANDIA";712
"170625 CRIXAS DO TOCANTINS";164
"170650 DARCINOPOLIS";574
"170700 DIANOPOLIS";2255
"170710 DIVINOPOLIS DO TOCANTINS";650
"170720 DOIS IRMAOS DO TOCANTINS";741
"170730 DUERE";489
"170740 ESPERANTINA";1187
"170755 FATIMA";415
"170765 FIGUEIROPOLIS";557
"170770 FILADELFIA";1018
"170820 FORMOSO DO ARAGUAIA";2080
"170825 FORTALEZA DO TABOCAO";297
"170830 GOIANORTE";556
"170900 GOIATINS";1508
"170930 GUARAI";2256
"170950 GURUPI";7147
"170980 IPUEIRAS";139
"171050 ITACAJA";802
"171070 ITAGUATINS";771
"171090 ITAPIRATINS";403
"171110 ITAPORA DO TOCANTINS";262
"171150 JAU DO TOCANTINS";286
"171180 JUARINA";249
"171190 LAGOA DA CONFUSAO";978
"171195 LAGOA DO TOCANTINS";386
"171200 LAJEADO";308
"171215 LAVANDEIRA";140
"171240 LIZARDA";482
"171245 LUZINOPOLIS";272
"171250 MARIANOPOLIS DO TOCANTINS";416
"171270 MATEIROS";285
"171280 MAURILANDIA DO TOCANTINS";361
"171320 MIRACEMA DO TOCANTINS";2716
"171330 MIRANORTE";1309
"171360 MONTE DO CARMO";653
"171370 MONTE SANTO DO TOCANTINS";223
"171380 PALMEIRAS DO TOCANTINS";640
"171395 MURICILANDIA";357
"171420 NATIVIDADE";994
"171430 NAZARE";514
"171488 NOVA OLINDA";1122
"171500 NOVA ROSALANDIA";360
"171510 NOVO ACORDO";419
"171515 NOVO ALEGRE";239
"171525 NOVO JARDIM";292
"171550 OLIVEIRA DE FATIMA";114
"171570 PALMEIRANTE";514
"171575 PALMEIROPOLIS";701
"171610 PARAISO DO TOCANTINS";4036
"171620 PARANA";1258
"171630 PAU D'ARCO";557
"171650 PEDRO AFONSO";1110
"171660 PEIXE";1050
"171665 PEQUIZEIRO";570
"171670 COLMEIA";973
"171700 PINDORAMA DO TOCANTINS";462
"171720 PIRAQUE";306
"171750 PIUM";680
"171780 PONTE ALTA DO BOM JESUS";506
"171790 PONTE ALTA DO TOCANTINS";756
"171800 PORTO ALEGRE DO TOCANTINS";345
"171820 PORTO NACIONAL";5151
"171830 PRAIA NORTE";1025
"171840 PRESIDENTE KENNEDY";424
"171845 PUGMIL";261
"171850 RECURSOLANDIA";448
"171855 RIACHINHO";474
"171865 RIO DA CONCEICAO";214
"171870 RIO DOS BOIS";261
"171875 RIO SONO";739
"171880 SAMPAIO";494
"171884 SANDOLANDIA";321
"171886 SANTA FE DO ARAGUAIA";792
"171888 SANTA MARIA DO TOCANTINS";290
"171889 SANTA RITA DO TOCANTINS";226
"171890 SANTA ROSA DO TOCANTINS";550
"171900 SANTA TEREZA DO TOCANTINS";272
"172000 SANTA TEREZINHA DO TOCANTINS";315
"172010 SAO BENTO DO TOCANTINS";571
"172015 SAO FELIX DO TOCANTINS";186
"172020 SAO MIGUEL DO TOCANTINS";1268
"172025 SAO SALVADOR DO TOCANTINS";349
"172030 SAO SEBASTIAO DO TOCANTINS";504
"172049 SAO VALERIO";491
"172065 SILVANOPOLIS";514
"172080 SITIO NOVO DO TOCANTINS";1041
"172085 SUCUPIRA";184
"172090 TAGUATINGA";1601
"172093 TAIPAS DO TOCANTINS";226
"172097 TALISMA";252
"172100 PALMAS";21646
"172110 TOCANTINIA";896
"172120 TOCANTINOPOLIS";2608
"172125 TUPIRAMA";166
"172130 TUPIRATINS";196
"172208 WANDERLANDIA";1188
"172210 XAMBIOA";1303
"210005 ACAILANDIA";11687
"210010 AFONSO CUNHA";744
"210015 AGUA DOCE DO MARANHAO";1237
"210020 ALCANTARA";2294
"210030 ALDEIAS ALTAS";2751
"210040 ALTAMIRA DO MARANHAO";902
"210043 ALTO ALEGRE DO MARANHAO";2861
"210047 ALTO ALEGRE DO PINDARE";4292
"210050 ALTO PARNAIBA";1316
"210055 AMAPA DO MARANHAO";933
"210060 AMARANTE DO MARANHAO";4585
"210070 ANAJATUBA";2628
"210080 ANAPURUS";1615
"210083 APICUM-ACU";1889
"210087 ARAGUANA";1617
"210090 ARAIOSES";4796
"210095 ARAME";4309
"210100 ARARI";3201
"210110 AXIXA";1316
"210120 BACABAL";10854
"210125 BACABEIRA";1567
"210130 BACURI";2238
"210135 BACURITUBA";563
"210140 BALSAS";9803
"210150 BARAO DE GRAJAU";1753
"210160 BARRA DO CORDA";9563
"210170 BARREIRINHAS";6397
"210173 BELAGUA";1050
"210177 BELA VISTA DO MARANHAO";1284
"210180 BENEDITO LEITE";576
"210190 BEQUIMAO";2148
"210193 BERNARDO DO MEARIM";544
"210197 BOA VISTA DO GURUPI";896
"210200 BOM JARDIM";5015
"210203 BOM JESUS DAS SELVAS";3164
"210207 BOM LUGAR";1625
"210210 BREJO";3670
"210215 BREJO DE AREIA";1863
"210220 BURITI";3611
"210230 BURITI BRAVO";2728
"210232 BURITICUPU";8506
"210235 BURITIRANA";1870
"210237 CACHOEIRA GRANDE";1293
"210240 CAJAPIO";1196
"210250 CAJARI";2366
"210255 CAMPESTRE DO MARANHAO";1594
"210260 CANDIDO MENDES";2313
"210270 CANTANHEDE";2739
"210275 CAPINZAL DO NORTE";1213
"210280 CAROLINA";2855
"210290 CARUTAPERA";2796
"210300 CAXIAS";16740
"210310 CEDRAL";1057
"210312 CENTRAL DO MARANHAO";924
"210315 CENTRO DO GUILHERME";1283
"210317 CENTRO NOVO DO MARANHAO";2538
"210320 CHAPADINHA";8535
"210325 CIDELANDIA";1557
"210330 CODO";13929
"210340 COELHO NETO";5438
"210350 COLINAS";5011
"210355 CONCEICAO DO LAGO-ACU";1857
"210360 COROATA";7294
"210370 CURURUPU";3967
"210375 DAVINOPOLIS";1648
"210380 DOM PEDRO";2593
"210390 DUQUE BACELAR";1400
"210400 ESPERANTINOPOLIS";2233
"210405 ESTREITO";3461
"210407 FEIRA NOVA DO MARANHAO";1122
"210408 FERNANDO FALCAO";1198
"210409 FORMOSA DA SERRA NEGRA";2199
"210410 FORTALEZA DOS NOGUEIRAS";1607
"210420 FORTUNA";2136
"210430 GODOFREDO VIANA";1040
"210440 GONCALVES DIAS";2011
"210450 GOVERNADOR ARCHER";1133
"210455 GOVERNADOR EDISON LOBAO";1681
"210460 GOVERNADOR EUGENIO BARROS";1675
"210462 GOVERNADOR LUIZ ROCHA";951
"210465 GOVERNADOR NEWTON BELLO";1392
"210467 GOVERNADOR NUNES FREIRE";3709
"210470 GRACA ARANHA";706
"210480 GRAJAU";7424
"210490 GUIMARAES";1292
"210500 HUMBERTO DE CAMPOS";3500
"210510 ICATU";3327
"210515 IGARAPE DO MEIO";1438
"210520 IGARAPE GRANDE";1039
"210530 IMPERATRIZ";26917
"210535 ITAIPAVA DO GRAJAU";1773
"210540 ITAPECURU MIRIM";7450
"210542 ITINGA DO MARANHAO";3071
"210545 JATOBA";925
"210547 JENIPAPO DOS VIEIRAS";2025
"210550 JOAO LISBOA";3089
"210560 JOSELANDIA";1929
"210565 JUNCO DO MARANHAO";803
"210570 LAGO DA PEDRA";5370
"210580 LAGO DO JUNCO";1258
"210590 LAGO VERDE";1931
"210592 LAGOA DO MATO";1279
"210594 LAGO DOS RODRIGUES";1120
"210596 LAGOA GRANDE DO MARANHAO";1424
"210598 LAJEADO NOVO";749
"210600 LIMA CAMPOS";1137
"210610 LORETO";1409
"210620 LUIS DOMINGUES";801
"210630 MAGALHAES DE ALMEIDA";1937
"210632 MARACACUME";2316
"210635 MARAJA DO SENA";1242
"210637 MARANHAOZINHO";1550
"210640 MATA ROMA";1777
"210650 MATINHA";2417
"210660 MATOES";3906
"210663 MATOES DO NORTE";1447
"210667 MILAGRES DO MARANHAO";1127
"210670 MIRADOR";2753
"210675 MIRANDA DO NORTE";2474
"210680 MIRINZAL";1684
"210690 MONCAO";4110
"210700 MONTES ALTOS";1240
"210710 MORROS";2566
"210720 NINA RODRIGUES";1584
"210725 NOVA COLINAS";606
"210730 NOVA IORQUE";534
"210735 NOVA OLINDA DO MARANHAO";2311
"210740 OLHO D'AGUA DAS CUNHAS";2092
"210745 OLINDA NOVA DO MARANHAO";1420
"210750 PACO DO LUMIAR";9936
"210760 PALMEIRANDIA";1990
"210770 PARAIBANO";2195
"210780 PARNARAMA";4008
"210790 PASSAGEM FRANCA";2001
"210800 PASTOS BONS";1980
"210805 PAULINO NEVES";1996
"210810 PAULO RAMOS";2766
"210820 PEDREIRAS";4088
"210825 PEDRO DO ROSARIO";2765
"210830 PENALVA";4427
"210840 PERI MIRIM";1417
"210845 PERITORO";2430
"210850 PINDARE-MIRIM";3679
"210860 PINHEIRO";8273
"210870 PIO XII";2993
"210880 PIRAPEMAS";2154
"210890 POCAO DE PEDRAS";2478
"210900 PORTO FRANCO";2259
"210905 PORTO RICO DO MARANHAO";623
"210910 PRESIDENTE DUTRA";4730
"210920 PRESIDENTE JUSCELINO";1539
"210923 PRESIDENTE MEDICI";721
