 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2021
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1573
"110002 ARIQUEMES";7810
"110003 CABIXI";389
"110004 CACOAL";6546
"110005 CEREJEIRAS";1194
"110006 COLORADO DO OESTE";1148
"110007 CORUMBIARA";551
"110008 COSTA MARQUES";1179
"110009 ESPIGAO D'OESTE";2387
"110010 GUAJARA-MIRIM";3064
"110011 JARU";3831
"110012 JI-PARANA";9748
"110013 MACHADINHO D'OESTE";2768
"110014 NOVA BRASILANDIA D'OESTE";1632
"110015 OURO PRETO DO OESTE";2703
"110018 PIMENTA BUENO";2688
"110020 PORTO VELHO";37554
"110025 PRESIDENTE MEDICI";1426
"110026 RIO CRESPO";279
"110028 ROLIM DE MOURA";4176
"110029 SANTA LUZIA D'OESTE";454
"110030 VILHENA";7545
"110032 SAO MIGUEL DO GUAPORE";1620
"110033 NOVA MAMORE";2194
"110034 ALVORADA D'OESTE";1054
"110037 ALTO ALEGRE DOS PARECIS";993
"110040 ALTO PARAISO";1563
"110045 BURITIS";2793
"110050 NOVO HORIZONTE DO OESTE";639
"110060 CACAULANDIA";445
"110070 CAMPO NOVO DE RONDONIA";1060
"110080 CANDEIAS DO JAMARI";1885
"110090 CASTANHEIRAS";224
"110092 CHUPINGUAIA";827
"110094 CUJUBIM";1738
"110100 GOVERNADOR JORGE TEIXEIRA";551
"110110 ITAPUA DO OESTE";732
"110120 MINISTRO ANDREAZZA";677
"110130 MIRANTE DA SERRA";781
"110140 MONTE NEGRO";1152
"110143 NOVA UNIAO";532
"110145 PARECIS";384
"110146 PIMENTEIRAS DO OESTE";160
"110147 PRIMAVERA DE RONDONIA";220
"110148 SAO FELIPE D'OESTE";384
"110149 SAO FRANCISCO DO GUAPORE";1455
"110150 SERINGUEIRAS";858
"110155 TEIXEIROPOLIS";323
"110160 THEOBROMA";794
"110170 URUPA";810
"110175 VALE DO ANARI";865
"110180 VALE DO PARAISO";529
"120001 ACRELANDIA";955
"120005 ASSIS BRASIL";442
"120010 BRASILEIA";1681
"120013 BUJARI";640
"120017 CAPIXABA";757
"120020 CRUZEIRO DO SUL";5270
"120025 EPITACIOLANDIA";1160
"120030 FEIJO";1585
"120032 JORDAO";300
"120033 MANCIO LIMA";1041
"120034 MANOEL URBANO";508
"120035 MARECHAL THAUMATURGO";727
"120038 PLACIDO DE CASTRO";1202
"120039 PORTO WALTER";479
"120040 RIO BRANCO";29108
"120042 RODRIGUES ALVES";1035
"120043 SANTA ROSA DO PURUS";275
"120045 SENADOR GUIOMARD";1500
"120050 SENA MADUREIRA";2568
"120060 TARAUACA";1911
"120070 XAPURI";1115
"120080 PORTO ACRE";1134
"130002 ALVARAES";673
"130006 AMATURA";589
"130008 ANAMA";744
"130010 ANORI";1146
"130014 APUI";1273
"130020 ATALAIA DO NORTE";888
"130030 AUTAZES";2072
"130040 BARCELOS";1181
"130050 BARREIRINHA";1398
"130060 BENJAMIN CONSTANT";1852
"130063 BERURI";869
"130068 BOA VISTA DO RAMOS";907
"130070 BOCA DO ACRE";2021
"130080 BORBA";2038
"130083 CAAPIRANGA";672
"130090 CANUTAMA";875
"130100 CARAUARI";1396
"130110 CAREIRO";2270
"130115 CAREIRO DA VARZEA";2021
"130120 COARI";4169
"130130 CODAJAS";1500
"130140 EIRUNEPE";1701
"130150 ENVIRA";986
"130160 FONTE BOA";720
"130165 GUAJARA";836
"130170 HUMAITA";3164
"130180 IPIXUNA";1307
"130185 IRANDUBA";2912
"130190 ITACOATIARA";6138
"130195 ITAMARATI";378
"130200 ITAPIRANGA";518
"130210 JAPURA";80
"130220 JURUA";712
"130230 JUTAI";520
"130240 LABREA";2316
"130250 MANACAPURU";5586
"130255 MANAQUIRI";1736
"130260 MANAUS";165149
"130270 MANICORE";2925
"130280 MARAA";651
"130290 MAUES";2951
"130300 NHAMUNDA";1251
"130310 NOVA OLINDA DO NORTE";1927
"130320 NOVO AIRAO";1078
"130330 NOVO ARIPUANA";1357
"130340 PARINTINS";6106
"130350 PAUINI";811
"130353 PRESIDENTE FIGUEIREDO";2159
"130356 RIO PRETO DA EVA";2113
"130360 SANTA ISABEL DO RIO NEGRO";967
"130370 SANTO ANTONIO DO ICA";828
"130380 SAO GABRIEL DA CACHOEIRA";2213
"130390 SAO PAULO DE OLIVENCA";1731
"130395 SAO SEBASTIAO DO UATUMA";790
"130400 SILVES";487
"130406 TABATINGA";3385
"130410 TAPAUA";801
"130420 TEFE";2998
"130423 TONANTINS";712
"130426 UARINI";570
"130430 URUCARA";820
"130440 URUCURITUBA";1080
"140002 AMAJARI";629
"140005 ALTO ALEGRE";656
"140010 BOA VISTA";29129
"140015 BONFIM";604
"140017 CANTA";1142
"140020 CARACARAI";1309
"140023 CAROEBE";625
"140028 IRACEMA";812
"140030 MUCAJAI";1067
"140040 NORMANDIA";433
"140045 PACARAIMA";957
"140047 RORAINOPOLIS";1639
"140050 SAO JOAO DA BALIZA";480
"140060 SAO LUIZ";479
