 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2019
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1583
"110002 ARIQUEMES";7419
"110003 CABIXI";390
"110004 CACOAL";6348
"110005 CEREJEIRAS";1195
"110006 COLORADO DO OESTE";1164
"110007 CORUMBIARA";557
"110008 COSTA MARQUES";1073
"110009 ESPIGAO D'OESTE";2256
"110010 GUAJARA-MIRIM";2937
"110011 JARU";3700
"110012 JI-PARANA";9371
"110013 MACHADINHO D'OESTE";2540
"110014 NOVA BRASILANDIA D'OESTE";1575
"110015 OURO PRETO DO OESTE";2675
"110018 PIMENTA BUENO";2583
"110020 PORTO VELHO";35282
"110025 PRESIDENTE MEDICI";1449
"110026 RIO CRESPO";256
"110028 ROLIM DE MOURA";4010
"110029 SANTA LUZIA D'OESTE";495
"110030 VILHENA";7065
"110032 SAO MIGUEL DO GUAPORE";1550
"110033 NOVA MAMORE";1984
"110034 ALVORADA D'OESTE";1052
"110037 ALTO ALEGRE DOS PARECIS";962
"110040 ALTO PARAISO";1488
"110045 BURITIS";2580
"110050 NOVO HORIZONTE DO OESTE";655
"110060 CACAULANDIA";420
"110070 CAMPO NOVO DE RONDONIA";990
"110080 CANDEIAS DO JAMARI";1698
"110090 CASTANHEIRAS";236
"110092 CHUPINGUAIA";751
"110094 CUJUBIM";1529
"110100 GOVERNADOR JORGE TEIXEIRA";572
"110110 ITAPUA DO OESTE";690
"110120 MINISTRO ANDREAZZA";687
"110130 MIRANTE DA SERRA";767
"110140 MONTE NEGRO";1072
"110143 NOVA UNIAO";517
"110145 PARECIS";356
"110146 PIMENTEIRAS DO OESTE";159
"110147 PRIMAVERA DE RONDONIA";230
"110148 SAO FELIPE D'OESTE";385
"110149 SAO FRANCISCO DO GUAPORE";1354
"110150 SERINGUEIRAS";842
"110155 TEIXEIROPOLIS";328
"110160 THEOBROMA";756
"110170 URUPA";797
"110175 VALE DO ANARI";792
"110180 VALE DO PARAISO";544
"120001 ACRELANDIA";878
"120005 ASSIS BRASIL";409
"120010 BRASILEIA";1577
"120013 BUJARI";581
"120017 CAPIXABA";719
"120020 CRUZEIRO DO SUL";4864
"120025 EPITACIOLANDIA";1076
"120030 FEIJO";1514
"120032 JORDAO";270
"120033 MANCIO LIMA";935
"120034 MANOEL URBANO";460
"120035 MARECHAL THAUMATURGO";646
"120038 PLACIDO DE CASTRO";1155
"120039 PORTO WALTER";429
"120040 RIO BRANCO";27103
"120042 RODRIGUES ALVES";909
"120043 SANTA ROSA DO PURUS";252
"120045 SENADOR GUIOMARD";1402
"120050 SENA MADUREIRA";2336
"120060 TARAUACA";1774
"120070 XAPURI";1038
"120080 PORTO ACRE";1061
"130002 ALVARAES";623
"130006 AMATURA";536
"130008 ANAMA";663
"130010 ANORI";1035
"130014 APUI";1161
"130020 ATALAIA DO NORTE";817
"130030 AUTAZES";1931
"130040 BARCELOS";1119
"130050 BARREIRINHA";1295
"130060 BENJAMIN CONSTANT";1726
"130063 BERURI";776
"130068 BOA VISTA DO RAMOS";819
"130070 BOCA DO ACRE";1881
"130080 BORBA";1840
"130083 CAAPIRANGA";618
"130090 CANUTAMA";794
"130100 CARAUARI";1306
"130110 CAREIRO";2095
"130115 CAREIRO DA VARZEA";1893
"130120 COARI";3821
"130130 CODAJAS";1359
"130140 EIRUNEPE";1564
"130150 ENVIRA";882
"130160 FONTE BOA";720
"130165 GUAJARA";795
"130170 HUMAITA";2846
"130180 IPIXUNA";1186
"130185 IRANDUBA";2676
"130190 ITACOATIARA";5667
"130195 ITAMARATI";354
"130200 ITAPIRANGA";468
"130210 JAPURA";119
"130220 JURUA";633
"130230 JUTAI";519
"130240 LABREA";2091
"130250 MANACAPURU";5156
"130255 MANAQUIRI";1557
"130260 MANAUS";153896
"130270 MANICORE";2687
"130280 MARAA";615
"130290 MAUES";2687
"130300 NHAMUNDA";1124
"130310 NOVA OLINDA DO NORTE";1751
"130320 NOVO AIRAO";978
"130330 NOVO ARIPUANA";1230
"130340 PARINTINS";5693
"130350 PAUINI";744
"130353 PRESIDENTE FIGUEIREDO";1991
"130356 RIO PRETO DA EVA";1950
"130360 SANTA ISABEL DO RIO NEGRO";916
"130370 SANTO ANTONIO DO ICA";814
"130380 SAO GABRIEL DA CACHOEIRA";2078
"130390 SAO PAULO DE OLIVENCA";1610
"130395 SAO SEBASTIAO DO UATUMA";704
"130400 SILVES";458
"130406 TABATINGA";3127
"130410 TAPAUA";754
"130420 TEFE";2861
"130423 TONANTINS";691
"130426 UARINI";525
"130430 URUCARA";803
"130440 URUCURITUBA";981
"140002 AMAJARI";558
"140005 ALTO ALEGRE";660
"140010 BOA VISTA";25394
"140015 BONFIM";570
"140017 CANTA";1044
"140020 CARACARAI";1206
"140023 CAROEBE";563
"140028 IRACEMA";706
"140030 MUCAJAI";967
"140040 NORMANDIA";398
"140045 PACARAIMA";805
"140047 RORAINOPOLIS";1473
"140050 SAO JOAO DA BALIZA";429
"140060 SAO LUIZ";429
"140070 UIRAMUTA";273
"150010 ABAETETUBA";9533
"150013 ABEL FIGUEIREDO";428
"150020 ACARA";2883
"150030 AFUA";1690
"150034 AGUA AZUL DO NORTE";1696
"150040 ALENQUER";3087
"150050 ALMEIRIM";1850
"150060 ALTAMIRA";7185
"150070 ANAJAS";1180
"150080 ANANINDEUA";41193
"150085 ANAPU";1383
"150090 AUGUSTO CORREA";2216
"150095 AURORA DO PARA";1723
"150100 AVEIRO";732
"150110 BAGRE";1355
"150120 BAIAO";2565
"150125 BANNACH";199
"150130 BARCARENA";7538
"150140 BELEM";120479
"150145 BELTERRA";1025
"150150 BENEVIDES";4424
"150157 BOM JESUS DO TOCANTINS";977
"150160 BONITO";893
"150170 BRAGANCA";7337
"150172 BRASIL NOVO";939
"150175 BREJO GRANDE DO ARAGUAIA";425
"150178 BREU BRANCO";3363
"150180 BREVES";4859
"150190 BUJARU";1524
"150195 CACHOEIRA DO PIRIA";1514
"150200 CACHOEIRA DO ARARI";1258
"150210 CAMETA";6880
"150215 CANAA DOS CARAJAS";2152
"150220 CAPANEMA";4791
"150230 CAPITAO POCO";3312
"150240 CASTANHAL";13763
"150250 CHAVES";1062
"150260 COLARES";670
"150270 CONCEICAO DO ARAGUAIA";3170
"150275 CONCORDIA DO PARA";1705
"150276 CUMARU DO NORTE";643
"150277 CURIONOPOLIS";969
"150280 CURRALINHO";1387
"150285 CURUA";709
"150290 CURUCA";2284
"150293 DOM ELISEU";3409
"150295 ELDORADO DOS CARAJAS";1811
"150300 FARO";356
"150304 FLORESTA DO ARAGUAIA";1227
"150307 GARRAFAO DO NORTE";1379
"150309 GOIANESIA DO PARA";2308
"150310 GURUPA";1409
"150320 IGARAPE-ACU";2411
"150330 IGARAPE-MIRI";3387
"150340 INHANGAPI";668
"150345 IPIXUNA DO PARA";3300
"150350 IRITUIA";1852
"150360 ITAITUBA";5837
"150370 ITUPIRANGA";2765
"150375 JACAREACANGA";336
"150380 JACUNDA";3491
"150390 JURUTI";2538
"150400 LIMOEIRO DO AJURU";1387
"150405 MAE DO RIO";1934
"150410 MAGALHAES BARATA";443
"150420 MARABA";16166
"150430 MARACANA";1599
"150440 MARAPANIM";1718
"150442 MARITUBA";9277
"150445 MEDICILANDIA";1751
"150450 MELGACO";1126
"150460 MOCAJUBA";1610
"150470 MOJU";4084
"150475 MOJUI DOS CAMPOS";1041
"150480 MONTE ALEGRE";3495
"150490 MUANA";2090
"150495 NOVA ESPERANCA DO PIRIA";1084
"150497 NOVA IPIXUNA";910
"150500 NOVA TIMBOTEUA";980
"150503 NOVO PROGRESSO";1493
"150506 NOVO REPARTIMENTO";3950
"150510 OBIDOS";2880
"150520 OEIRAS DO PARA";1464
"150530 ORIXIMINA";3957
"150540 OUREM";1074
"150543 OURILANDIA DO NORTE";1655
"150548 PACAJA";2343
"150549 PALESTINA DO PARA";454
"150550 PARAGOMINAS";6607
"150553 PARAUAPEBAS";11269
"150555 PAU D'ARCO";359
"150560 PEIXE-BOI";505
"150563 PICARRA";797
"150565 PLACAS";1568
"150570 PONTA DE PEDRAS";1708
"150580 PORTEL";2578
"150590 PORTO DE MOZ";1610
"150600 PRAINHA";1527
"150610 PRIMAVERA";641
"150611 QUATIPURU";830
"150613 REDENCAO";5643
"150616 RIO MARIA";1198
"150618 RONDON DO PARA";3161
"150619 RUROPOLIS";2721
"150620 SALINOPOLIS";2594
"150630 SALVATERRA";1553
"150635 SANTA BARBARA DO PARA";1442
"150640 SANTA CRUZ DO ARARI";691
"150650 SANTA IZABEL DO PARA";4553
"150655 SANTA LUZIA DO PARA";1166
"150658 SANTA MARIA DAS BARREIRAS";1264
"150660 SANTA MARIA DO PARA";1755
"150670 SANTANA DO ARAGUAIA";3890
"150680 SANTAREM";18775
"150690 SANTAREM NOVO";357
