 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2013
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1588
"110002 ARIQUEMES";6286
"110003 CABIXI";420
"110004 CACOAL";5678
"110005 CEREJEIRAS";1210
"110006 COLORADO DO OESTE";1198
"110007 CORUMBIARA";529
"110008 COSTA MARQUES";756
"110009 ESPIGAO D'OESTE";1867
"110010 GUAJARA-MIRIM";2527
"110011 JARU";3316
"110012 JI-PARANA";8341
"110013 MACHADINHO D'OESTE";1957
"110014 NOVA BRASILANDIA D'OESTE";1287
"110015 OURO PRETO DO OESTE";2651
"110018 PIMENTA BUENO";2389
"110020 PORTO VELHO";29438
"110025 PRESIDENTE MEDICI";1502
"110026 RIO CRESPO";214
"110028 ROLIM DE MOURA";3574
"110029 SANTA LUZIA D'OESTE";599
"110030 VILHENA";5684
"110032 SAO MIGUEL DO GUAPORE";1306
"110033 NOVA MAMORE";1395
"110034 ALVORADA D'OESTE";1030
"110037 ALTO ALEGRE DOS PARECIS";787
"110040 ALTO PARAISO";1152
"110045 BURITIS";1979
"110050 NOVO HORIZONTE DO OESTE";660
"110060 CACAULANDIA";343
"110070 CAMPO NOVO DE RONDONIA";754
"110080 CANDEIAS DO JAMARI";1225
"110090 CASTANHEIRAS";233
"110092 CHUPINGUAIA";548
"110094 CUJUBIM";987
"110100 GOVERNADOR JORGE TEIXEIRA";596
"110110 ITAPUA DO OESTE";541
"110120 MINISTRO ANDREAZZA";633
"110130 MIRANTE DA SERRA";690
"110140 MONTE NEGRO";834
"110143 NOVA UNIAO";449
"110145 PARECIS";306
"110146 PIMENTEIRAS DO OESTE";142
"110147 PRIMAVERA DE RONDONIA";227
"110148 SAO FELIPE D'OESTE";373
"110149 SAO FRANCISCO DO GUAPORE";1009
"110150 SERINGUEIRAS";744
"110155 TEIXEIROPOLIS";311
"110160 THEOBROMA";630
"110170 URUPA";735
"110175 VALE DO ANARI";590
"110180 VALE DO PARAISO";510
"120001 ACRELANDIA";704
"120005 ASSIS BRASIL";310
"120010 BRASILEIA";1245
"120013 BUJARI";420
"120017 CAPIXABA";515
"120020 CRUZEIRO DO SUL";3752
"120025 EPITACIOLANDIA";883
"120030 FEIJO";1311
"120032 JORDAO";196
"120033 MANCIO LIMA";678
"120034 MANOEL URBANO";335
"120035 MARECHAL THAUMATURGO";452
"120038 PLACIDO DE CASTRO";962
"120039 PORTO WALTER";302
"120040 RIO BRANCO";21815
"120042 RODRIGUES ALVES";581
"120043 SANTA ROSA DO PURUS";171
"120045 SENADOR GUIOMARD";1124
"120050 SENA MADUREIRA";1765
"120060 TARAUACA";1433
"120070 XAPURI";839
"120080 PORTO ACRE";840
"130002 ALVARAES";484
"130006 AMATURA";374
"130008 ANAMA";449
"130010 ANORI";738
"130014 APUI";939
"130020 ATALAIA DO NORTE";636
"130030 AUTAZES";1478
"130040 BARCELOS";994
"130050 BARREIRINHA";1064
"130060 BENJAMIN CONSTANT";1411
"130063 BERURI";596
"130068 BOA VISTA DO RAMOS";601
"130070 BOCA DO ACRE";1467
"130080 BORBA";1384
"130083 CAAPIRANGA";466
"130090 CANUTAMA";634
"130100 CARAUARI";1100
"130110 CAREIRO";1603
"130115 CAREIRO DA VARZEA";1391
"130120 COARI";2971
"130130 CODAJAS";1012
"130140 EIRUNEPE";1217
"130150 ENVIRA";645
"130160 FONTE BOA";714
"130165 GUAJARA";641
"130170 HUMAITA";2115
"130180 IPIXUNA";871
"130185 IRANDUBA";2027
"130190 ITACOATIARA";4356
"130195 ITAMARATI";298
"130200 ITAPIRANGA";362
"130210 JAPURA";212
"130220 JURUA";421
"130230 JUTAI";541
"130240 LABREA";1619
"130250 MANACAPURU";4050
"130255 MANAQUIRI";1165
"130260 MANAUS";120721
"130270 MANICORE";2057
"130280 MARAA";552
"130290 MAUES";2119
"130300 NHAMUNDA";826
"130310 NOVA OLINDA DO NORTE";1369
"130320 NOVO AIRAO";727
"130330 NOVO ARIPUANA";929
"130340 PARINTINS";4625
"130350 PAUINI";621
"130353 PRESIDENTE FIGUEIREDO";1496
"130356 RIO PRETO DA EVA";1399
"130360 SANTA ISABEL DO RIO NEGRO";709
"130370 SANTO ANTONIO DO ICA";790
"130380 SAO GABRIEL DA CACHOEIRA";1704
"130390 SAO PAULO DE OLIVENCA";1315
"130395 SAO SEBASTIAO DO UATUMA";482
"130400 SILVES";370
"130406 TABATINGA";2402
"130410 TAPAUA";677
"130420 TEFE";2448
"130423 TONANTINS";607
"130426 UARINI";391
"130430 URUCARA";724
"130440 URUCURITUBA";738
"140002 AMAJARI";409
"140005 ALTO ALEGRE";661
"140010 BOA VISTA";17586
"140015 BONFIM";468
"140017 CANTA";767
"140020 CARACARAI";933
"140023 CAROEBE";430
"140028 IRACEMA";491
"140030 MUCAJAI";755
"140040 NORMANDIA";295
"140045 PACARAIMA";472
"140047 RORAINOPOLIS";1200
"140050 SAO JOAO DA BALIZA";328
"140060 SAO LUIZ";347
"140070 UIRAMUTA";259
"150010 ABAETETUBA";7449
"150013 ABEL FIGUEIREDO";380
"150020 ACARA";2486
"150030 AFUA";1353
"150034 AGUA AZUL DO NORTE";1324
"150040 ALENQUER";2426
"150050 ALMEIRIM";1599
"150060 ALTAMIRA";5814
"150070 ANAJAS";893
"150080 ANANINDEUA";34535
"150085 ANAPU";983
"150090 AUGUSTO CORREA";1774
"150095 AURORA DO PARA";1288
"150100 AVEIRO";648
"150110 BAGRE";912
"150120 BAIAO";1826
"150125 BANNACH";174
"150130 BARCARENA";5828
"150140 BELEM";104594
"150145 BELTERRA";818
"150150 BENEVIDES";3337
"150157 BOM JESUS DO TOCANTINS";786
"150160 BONITO";686
"150170 BRAGANCA";5961
"150172 BRASIL NOVO";855
"150175 BREJO GRANDE DO ARAGUAIA";352
"150178 BREU BRANCO";2501
"150180 BREVES";3833
"150190 BUJARU";1232
"150195 CACHOEIRA DO PIRIA";1207
"150200 CACHOEIRA DO ARARI";1053
"150210 CAMETA";5389
"150215 CANAA DOS CARAJAS";1538
"150220 CAPANEMA";4041
"150230 CAPITAO POCO";2727
"150240 CASTANHAL";11154
"150250 CHAVES";874
"150260 COLARES";590
"150270 CONCEICAO DO ARAGUAIA";2765
"150275 CONCORDIA DO PARA";1332
"150276 CUMARU DO NORTE";510
"150277 CURIONOPOLIS";912
"150280 CURRALINHO";1017
"150285 CURUA";542
"150290 CURUCA";1840
"150293 DOM ELISEU";2778
"150295 ELDORADO DOS CARAJAS";1593
"150300 FARO";320
"150304 FLORESTA DO ARAGUAIA";929
"150307 GARRAFAO DO NORTE";1112
"150309 GOIANESIA DO PARA";1673
"150310 GURUPA";1098
"150320 IGARAPE-ACU";2059
"150330 IGARAPE-MIRI";2704
"150340 INHANGAPI";559
"150345 IPIXUNA DO PARA";2319
"150350 IRITUIA";1488
"150360 ITAITUBA";5218
"150370 ITUPIRANGA";2317
"150375 JACAREACANGA";554
"150380 JACUNDA";2860
"150390 JURUTI";1881
"150400 LIMOEIRO DO AJURU";1037
"150405 MAE DO RIO";1578
"150410 MAGALHAES BARATA";369
"150420 MARABA";13050
"150430 MARACANA";1384
"150440 MARAPANIM";1384
"150442 MARITUBA";7124
"150445 MEDICILANDIA";1406
"150450 MELGACO";842
