 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2017
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1597
"110002 ARIQUEMES";7073
"110003 CABIXI";401
"110004 CACOAL";6133
"110005 CEREJEIRAS";1205
"110006 COLORADO DO OESTE";1180
"110007 CORUMBIARA";550
"110008 COSTA MARQUES";959
"110009 ESPIGAO D'OESTE";2116
"110010 GUAJARA-MIRIM";2791
"110011 JARU";3582
"110012 JI-PARANA";9040
"110013 MACHADINHO D'OESTE";2327
"110014 NOVA BRASILANDIA D'OESTE";1484
"110015 OURO PRETO DO OESTE";2680
"110018 PIMENTA BUENO";2504
"110020 PORTO VELHO";33198
"110025 PRESIDENTE MEDICI";1472
"110026 RIO CRESPO";236
"110028 ROLIM DE MOURA";3887
"110029 SANTA LUZIA D'OESTE";541
"110030 VILHENA";6591
"110032 SAO MIGUEL DO GUAPORE";1469
"110033 NOVA MAMORE";1772
"110034 ALVORADA D'OESTE";1038
"110037 ALTO ALEGRE DOS PARECIS";907
"110040 ALTO PARAISO";1394
"110045 BURITIS";2370
"110050 NOVO HORIZONTE DO OESTE";666
"110060 CACAULANDIA";391
"110070 CAMPO NOVO DE RONDONIA";900
"110080 CANDEIAS DO JAMARI";1523
"110090 CASTANHEIRAS";238
"110092 CHUPINGUAIA";675
"110094 CUJUBIM";1328
"110100 GOVERNADOR JORGE TEIXEIRA";582
"110110 ITAPUA DO OESTE";640
"110120 MINISTRO ANDREAZZA";686
"110130 MIRANTE DA SERRA";743
"110140 MONTE NEGRO";983
"110143 NOVA UNIAO";492
"110145 PARECIS";340
"110146 PIMENTEIRAS DO OESTE";154
"110147 PRIMAVERA DE RONDONIA";232
"110148 SAO FELIPE D'OESTE";380
"110149 SAO FRANCISCO DO GUAPORE";1228
"110150 SERINGUEIRAS";819
"110155 TEIXEIROPOLIS";320
"110160 THEOBROMA";706
"110170 URUPA";772
"110175 VALE DO ANARI";716
"110180 VALE DO PARAISO";535
"120001 ACRELANDIA";814
"120005 ASSIS BRASIL";377
"120010 BRASILEIA";1470
"120013 BUJARI";519
"120017 CAPIXABA";654
"120020 CRUZEIRO DO SUL";4468
"120025 EPITACIOLANDIA";1005
"120030 FEIJO";1457
"120032 JORDAO";243
"120033 MANCIO LIMA";844
"120034 MANOEL URBANO";413
"120035 MARECHAL THAUMATURGO";573
"120038 PLACIDO DE CASTRO";1095
"120039 PORTO WALTER";383
"120040 RIO BRANCO";25198
"120042 RODRIGUES ALVES";783
"120043 SANTA ROSA DO PURUS";227
"120045 SENADOR GUIOMARD";1304
"120050 SENA MADUREIRA";2121
"120060 TARAUACA";1653
"120070 XAPURI";963
"120080 PORTO ACRE";991
"130002 ALVARAES";571
"130006 AMATURA";473
"130008 ANAMA";584
"130010 ANORI";923
"130014 APUI";1063
"130020 ATALAIA DO NORTE";756
"130030 AUTAZES";1778
"130040 BARCELOS";1081
"130050 BARREIRINHA";1207
"130060 BENJAMIN CONSTANT";1632
"130063 BERURI";705
"130068 BOA VISTA DO RAMOS";733
"130070 BOCA DO ACRE";1738
"130080 BORBA";1660
"130083 CAAPIRANGA";567
"130090 CANUTAMA";722
"130100 CARAUARI";1230
"130110 CAREIRO";1924
"130115 CAREIRO DA VARZEA";1730
"130120 COARI";3488
"130130 CODAJAS";1233
