 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Sexo: Feminino
Faixa Etária 1: 40 a 49 anos
Período:2014
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";1601
"110002 ARIQUEMES";6506
"110003 CABIXI";414
"110004 CACOAL";5799
"110005 CEREJEIRAS";1211
"110006 COLORADO DO OESTE";1198
"110007 CORUMBIARA";537
"110008 COSTA MARQUES";800
"110009 ESPIGAO D'OESTE";1922
"110010 GUAJARA-MIRIM";2585
"110011 JARU";3391
"110012 JI-PARANA";8530
"110013 MACHADINHO D'OESTE";2037
"110014 NOVA BRASILANDIA D'OESTE";1340
"110015 OURO PRETO DO OESTE";2670
"110018 PIMENTA BUENO";2408
"110020 PORTO VELHO";30294
"110025 PRESIDENTE MEDICI";1500
"110026 RIO CRESPO";215
"110028 ROLIM DE MOURA";3672
"110029 SANTA LUZIA D'OESTE";593
"110030 VILHENA";5903
"110032 SAO MIGUEL DO GUAPORE";1347
"110033 NOVA MAMORE";1478
"110034 ALVORADA D'OESTE";1028
"110037 ALTO ALEGRE DOS PARECIS";820
"110040 ALTO PARAISO";1227
"110045 BURITIS";2071
"110050 NOVO HORIZONTE DO OESTE";670
"110060 CACAULANDIA";353
"110070 CAMPO NOVO DE RONDONIA";782
"110080 CANDEIAS DO JAMARI";1288
"110090 CASTANHEIRAS";236
"110092 CHUPINGUAIA";574
"110094 CUJUBIM";1058
"110100 GOVERNADOR JORGE TEIXEIRA";594
"110110 ITAPUA DO OESTE";565
"110120 MINISTRO ANDREAZZA";658
"110130 MIRANTE DA SERRA";705
"110140 MONTE NEGRO";864
"110143 NOVA UNIAO";458
"110145 PARECIS";314
"110146 PIMENTEIRAS DO OESTE";146
"110147 PRIMAVERA DE RONDONIA";231
"110148 SAO FELIPE D'OESTE";375
"110149 SAO FRANCISCO DO GUAPORE";1057
"110150 SERINGUEIRAS";770
"110155 TEIXEIROPOLIS";311
"110160 THEOBROMA";644
"110170 URUPA";741
"110175 VALE DO ANARI";615
"110180 VALE DO PARAISO";519
"120001 ACRELANDIA";728
"120005 ASSIS BRASIL";327
"120010 BRASILEIA";1305
"120013 BUJARI";439
"120017 CAPIXABA";553
"120020 CRUZEIRO DO SUL";3923
"120025 EPITACIOLANDIA";910
"120030 FEIJO";1356
"120032 JORDAO";206
"120033 MANCIO LIMA";717
"120034 MANOEL URBANO";351
"120035 MARECHAL THAUMATURGO";477
"120038 PLACIDO DE CASTRO";999
"120039 PORTO WALTER";319
"120040 RIO BRANCO";22592
"120042 RODRIGUES ALVES";621
"120043 SANTA ROSA DO PURUS";186
"120045 SENADOR GUIOMARD";1166
"120050 SENA MADUREIRA";1837
"120060 TARAUACA";1485
"120070 XAPURI";865
"120080 PORTO ACRE";882
"130002 ALVARAES";502
"130006 AMATURA";392
"130008 ANAMA";478
"130010 ANORI";775
"130014 APUI";953
"130020 ATALAIA DO NORTE";666
"130030 AUTAZES";1553
"130040 BARCELOS";1020
"130050 BARREIRINHA";1093
"130060 BENJAMIN CONSTANT";1477
"130063 BERURI";616
"130068 BOA VISTA DO RAMOS";625
"130070 BOCA DO ACRE";1534
"130080 BORBA";1434
"130083 CAAPIRANGA";492
"130090 CANUTAMA";643
"130100 CARAUARI";1128
"130110 CAREIRO";1680
"130115 CAREIRO DA VARZEA";1481
"130120 COARI";3068
"130130 CODAJAS";1061
"130140 EIRUNEPE";1245
"130150 ENVIRA";669
"130160 FONTE BOA";704
"130165 GUAJARA";680
"130170 HUMAITA";2206
"130180 IPIXUNA";922
"130185 IRANDUBA";2114
"130190 ITACOATIARA";4547
"130195 ITAMARATI";309
"130200 ITAPIRANGA";372
"130210 JAPURA";196
"130220 JURUA";445
"130230 JUTAI";531
"130240 LABREA";1668
"130250 MANACAPURU";4207
"130255 MANAQUIRI";1222
"130260 MANAUS";125693
"130270 MANICORE";2144
"130280 MARAA";554
"130290 MAUES";2173
"130300 NHAMUNDA";860
"130310 NOVA OLINDA DO NORTE";1416
"130320 NOVO AIRAO";767
"130330 NOVO ARIPUANA";976
"130340 PARINTINS";4763
"130350 PAUINI";625
"130353 PRESIDENTE FIGUEIREDO";1577
"130356 RIO PRETO DA EVA";1506
