 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 10 a 14 anos
Período:2000
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";3196
"110002 ARIQUEMES";8719
"110003 CABIXI";955
"110004 CACOAL";8577
"110005 CEREJEIRAS";2231
"110006 COLORADO DO OESTE";2663
"110007 CORUMBIARA";1387
"110008 COSTA MARQUES";1131
"110009 ESPIGAO D'OESTE";3027
"110010 GUAJARA-MIRIM";4738
"110011 JARU";6478
"110012 JI-PARANA";12493
"110013 MACHADINHO D'OESTE";2856
"110014 NOVA BRASILANDIA D'OESTE";2272
"110015 OURO PRETO DO OESTE";4973
"110018 PIMENTA BUENO";3761
"110020 PORTO VELHO";40485
"110025 PRESIDENTE MEDICI";3203
"110026 RIO CRESPO";345
"110028 ROLIM DE MOURA";5633
"110029 SANTA LUZIA D'OESTE";1430
"110030 VILHENA";6372
"110032 SAO MIGUEL DO GUAPORE";2598
"110033 NOVA MAMORE";1874
"110034 ALVORADA D'OESTE";2303
"110037 ALTO ALEGRE DOS PARECIS";1438
"110040 ALTO PARAISO";1519
"110045 BURITIS";3121
"110050 NOVO HORIZONTE DO OESTE";1509
"110060 CACAULANDIA";625
"110070 CAMPO NOVO DE RONDONIA";1474
"110080 CANDEIAS DO JAMARI";1628
"110090 CASTANHEIRAS";496
"110092 CHUPINGUAIA";651
"110094 CUJUBIM";735
"110100 GOVERNADOR JORGE TEIXEIRA";1782
"110110 ITAPUA DO OESTE";876
"110120 MINISTRO ANDREAZZA";1398
"110130 MIRANTE DA SERRA";1588
"110140 MONTE NEGRO";1497
"110143 NOVA UNIAO";958
"110145 PARECIS";492
"110146 PIMENTEIRAS DO OESTE";303
"110147 PRIMAVERA DE RONDONIA";498
"110148 SAO FELIPE D'OESTE";831
"110149 SAO FRANCISCO DO GUAPORE";1442
"110150 SERINGUEIRAS";1414
"110155 TEIXEIROPOLIS";692
"110160 THEOBROMA";1374
"110170 URUPA";1901
"110175 VALE DO ANARI";973
"110180 VALE DO PARAISO";1181
"120001 ACRELANDIA";1246
"120005 ASSIS BRASIL";615
"120010 BRASILEIA";2052
"120013 BUJARI";854
"120017 CAPIXABA";585
"120020 CRUZEIRO DO SUL";9403
"120025 EPITACIOLANDIA";1395
"120030 FEIJO";4478
"120032 JORDAO";660
"120033 MANCIO LIMA";1572
"120034 MANOEL URBANO";890
"120035 MARECHAL THAUMATURGO";1228
"120038 PLACIDO DE CASTRO";1929
"120039 PORTO WALTER";872
"120040 RIO BRANCO";29450
"120042 RODRIGUES ALVES";1175
"120043 SANTA ROSA DO PURUS";341
"120045 SENADOR GUIOMARD";2250
"120050 SENA MADUREIRA";3803
"120060 TARAUACA";3960
"120070 XAPURI";1564
"120080 PORTO ACRE";1361
"130002 ALVARAES";1759
"130006 AMATURA";1012
"130008 ANAMA";952
"130010 ANORI";1637
"130014 APUI";1899
"130020 ATALAIA DO NORTE";1470
"130030 AUTAZES";3511
"130040 BARCELOS";3518
"130050 BARREIRINHA";3307
"130060 BENJAMIN CONSTANT";3285
"130063 BERURI";1601
"130068 BOA VISTA DO RAMOS";1545
"130070 BOCA DO ACRE";3713
"130080 BORBA";4206
"130083 CAAPIRANGA";1216
"130090 CANUTAMA";1706
"130100 CARAUARI";3457
"130110 CAREIRO";3881
"130115 CAREIRO DA VARZEA";2249
"130120 COARI";9405
"130130 CODAJAS";2581
"130140 EIRUNEPE";3926
"130150 ENVIRA";1812
"130160 FONTE BOA";4183
"130165 GUAJARA";1616
"130170 HUMAITA";4490
"130180 IPIXUNA";2091
"130185 IRANDUBA";4272
"130190 ITACOATIARA";9613
"130195 ITAMARATI";1244
"130200 ITAPIRANGA";1035
"130210 JAPURA";1794
"130220 JURUA";937
"130230 JUTAI";3430
"130240 LABREA";4215
"130250 MANACAPURU";10212
"130255 MANAQUIRI";1737
"130260 MANAUS";150931
"130270 MANICORE";5619
"130280 MARAA";2669
"130290 MAUES";5868
"130300 NHAMUNDA";2333
"130310 NOVA OLINDA DO NORTE";3328
"130320 NOVO AIRAO";1434
"130330 NOVO ARIPUANA";2474
"130340 PARINTINS";12725
"130350 PAUINI";2498
"130353 PRESIDENTE FIGUEIREDO";1992
"130356 RIO PRETO DA EVA";2165
"130360 SANTA ISABEL DO RIO NEGRO";1388
"130370 SANTO ANTONIO DO ICA";4638
"130380 SAO GABRIEL DA CACHOEIRA";3599
"130390 SAO PAULO DE OLIVENCA";3372
"130395 SAO SEBASTIAO DO UATUMA";1001
"130400 SILVES";1072
"130406 TABATINGA";5112
"130410 TAPAUA";3143
"130420 TEFE";9330
"130423 TONANTINS";2251
"130426 UARINI";1542
"130430 URUCARA";2703
"130440 URUCURITUBA";1858
"140002 AMAJARI";619
"140005 ALTO ALEGRE";2977
"140010 BOA VISTA";22479
"140015 BONFIM";1120
"140017 CANTA";1081
"140020 CARACARAI";1842
"140023 CAROEBE";817
"140028 IRACEMA";644
"140030 MUCAJAI";1474
"140040 NORMANDIA";824
"140045 PACARAIMA";915
"140047 RORAINOPOLIS";2496
"140050 SAO JOAO DA BALIZA";652
"140060 SAO LUIZ";746
"140070 UIRAMUTA";819
"150010 ABAETETUBA";16211
"150013 ABEL FIGUEIREDO";730
"150020 ACARA";7281
"150030 AFUA";4152
"150034 AGUA AZUL DO NORTE";2700
"150040 ALENQUER";6723
"150050 ALMEIRIM";4555
"150060 ALTAMIRA";9494
"150070 ANAJAS";2710
"150080 ANANINDEUA";43076
"150085 ANAPU";1382
"150090 AUGUSTO CORREA";4777
"150095 AURORA DO PARA";2810
"150100 AVEIRO";2175
"150110 BAGRE";2026
"150120 BAIAO";2966
"150125 BANNACH";445
"150130 BARCARENA";8455
"150140 BELEM";129316
"150145 BELTERRA";1849
"150150 BENEVIDES";4130
"150157 BOM JESUS DO TOCANTINS";1581
"150160 BONITO";1292
"150170 BRAGANCA";12796
"150172 BRASIL NOVO";2241
"150175 BREJO GRANDE DO ARAGUAIA";1035
"150178 BREU BRANCO";4449
"150180 BREVES";11456
"150190 BUJARU";2893
"150195 CACHOEIRA DO PIRIA";2224
"150200 CACHOEIRA DO ARARI";2205
"150210 CAMETA";14402
"150215 CANAA DOS CARAJAS";1420
"150220 CAPANEMA";7317
"150230 CAPITAO POCO";7047
"150240 CASTANHAL";16263
"150250 CHAVES";2408
"150260 COLARES";1487
"150270 CONCEICAO DO ARAGUAIA";5158
"150275 CONCORDIA DO PARA";2932
"150276 CUMARU DO NORTE";633
"150277 CURIONOPOLIS";2579
"150280 CURRALINHO";2921
"150285 CURUA";1383
"150290 CURUCA";3577
"150293 DOM ELISEU";5178
"150295 ELDORADO DOS CARAJAS";4225
"150300 FARO";1408
"150304 FLORESTA DO ARAGUAIA";1941
"150307 GARRAFAO DO NORTE";3529
"150309 GOIANESIA DO PARA";3380
"150310 GURUPA";3284
"150320 IGARAPE-ACU";4297
"150330 IGARAPE-MIRI";7644
"150340 INHANGAPI";1104
"150345 IPIXUNA DO PARA";3161
"150350 IRITUIA";4435
"150360 ITAITUBA";11886
"150370 ITUPIRANGA";6982
"150375 JACAREACANGA";2537
"150380 JACUNDA";5339
"150390 JURUTI";4706
"150400 LIMOEIRO DO AJURU";2817
"150405 MAE DO RIO";3346
"150410 MAGALHAES BARATA";1075
"150420 MARABA";21926
"150430 MARACANA";3865
"150440 MARAPANIM";3351
"150442 MARITUBA";8514
"150445 MEDICILANDIA";2783
"150450 MELGACO";3223
"150460 MOCAJUBA";3039
"150470 MOJU";7763
"150475 MOJUI DOS CAMPOS";1747
"150480 MONTE ALEGRE";7242
"150490 MUANA";3440
"150495 NOVA ESPERANCA DO PIRIA";2679
"150497 NOVA IPIXUNA";1558
"150500 NOVA TIMBOTEUA";1431
"150503 NOVO PROGRESSO";2467
"150506 NOVO REPARTIMENTO";5919
"150510 OBIDOS";6297
"150520 OEIRAS DO PARA";3381
"150530 ORIXIMINA";6623
"150540 OUREM";2030
"150543 OURILANDIA DO NORTE";2517
"150548 PACAJA";4176
"150549 PALESTINA DO PARA";994
"150550 PARAGOMINAS";9942
"150553 PARAUAPEBAS";9029
"150555 PAU D'ARCO";969
"150560 PEIXE-BOI";1010
"150563 PICARRA";1670
"150565 PLACAS";1884
"150570 PONTA DE PEDRAS";2564
"150580 PORTEL";5465
"150590 PORTO DE MOZ";3344
"150600 PRAINHA";4304
"150610 PRIMAVERA";1372
"150611 QUATIPURU";1457
"150613 REDENCAO";7580
"150616 RIO MARIA";2224
"150618 RONDON DO PARA";5009
"150619 RUROPOLIS";3613
"150620 SALINOPOLIS";4589
"150630 SALVATERRA";1958
"150635 SANTA BARBARA DO PARA";1494
"150640 SANTA CRUZ DO ARARI";665
"150650 SANTA IZABEL DO PARA";5261
"150655 SANTA LUZIA DO PARA";2784
"150658 SANTA MARIA DAS BARREIRAS";1294
"150660 SANTA MARIA DO PARA";2594
"150670 SANTANA DO ARAGUAIA";3808
"150680 SANTAREM";32612
"150690 SANTAREM NOVO";783
"150700 SANTO ANTONIO DO TAUA";2678
"150710 SAO CAETANO DE ODIVELAS";2155
"150715 SAO DOMINGOS DO ARAGUAIA";2740
"150720 SAO DOMINGOS DO CAPIM";3978
"150730 SAO FELIX DO XINGU";4705
"150740 SAO FRANCISCO DO PARA";1825
"150745 SAO GERALDO DO ARAGUAIA";3714
"150746 SAO JOAO DA PONTA";565
"150747 SAO JOAO DE PIRABAS";2482
"150750 SAO JOAO DO ARAGUAIA";1755
"150760 SAO MIGUEL DO GUAMA";5391
"150770 SAO SEBASTIAO DA BOA VISTA";2620
"150775 SAPUCAIA";509
"150780 SENADOR JOSE PORFIRIO";2113
"150790 SOURE";2555
"150795 TAILANDIA";4840
"150796 TERRA ALTA";1096
"150797 TERRA SANTA";2056
"150800 TOME-ACU";6419
"150803 TRACUATEUA";3330
"150805 TRAIRAO";1964
"150808 TUCUMA";3310
"150810 TUCURUI";9479
"150812 ULIANOPOLIS";2456
"150815 URUARA";5874
"150820 VIGIA";5294
"150830 VISEU";7650
"150835 VITORIA DO XINGU";1502
"150840 XINGUARA";4436
"160005 SERRA DO NAVIO";426
"160010 AMAPA";1021
"160015 PEDRA BRANCA DO AMAPARI";492
"160020 CALCOENE";874
"160021 CUTIAS";483
"160023 FERREIRA GOMES";514
