 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 10 a 14 anos
Período:2002
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";3091
"110002 ARIQUEMES";9042
"110003 CABIXI";835
"110004 CACOAL";8470
"110005 CEREJEIRAS";2097
"110006 COLORADO DO OESTE";2417
"110007 CORUMBIARA";1263
"110008 COSTA MARQUES";1239
"110009 ESPIGAO D'OESTE";2974
"110010 GUAJARA-MIRIM";4692
"110011 JARU";6179
"110012 JI-PARANA";12365
"110013 MACHADINHO D'OESTE";2942
"110014 NOVA BRASILANDIA D'OESTE";2311
"110015 OURO PRETO DO OESTE";4656
"110018 PIMENTA BUENO";3686
"110020 PORTO VELHO";41918
"110025 PRESIDENTE MEDICI";2920
"110026 RIO CRESPO";341
"110028 ROLIM DE MOURA";5577
"110029 SANTA LUZIA D'OESTE";1289
"110030 VILHENA";6740
"110032 SAO MIGUEL DO GUAPORE";2605
"110033 NOVA MAMORE";1982
"110034 ALVORADA D'OESTE";2203
"110037 ALTO ALEGRE DOS PARECIS";1498
"110040 ALTO PARAISO";1602
"110045 BURITIS";3245
"110050 NOVO HORIZONTE DO OESTE";1386
"110060 CACAULANDIA";618
"110070 CAMPO NOVO DE RONDONIA";1436
"110080 CANDEIAS DO JAMARI";1780
"110090 CASTANHEIRAS";469
"110092 CHUPINGUAIA";728
"110094 CUJUBIM";1027
"110100 GOVERNADOR JORGE TEIXEIRA";1609
"110110 ITAPUA DO OESTE";890
"110120 MINISTRO ANDREAZZA";1344
"110130 MIRANTE DA SERRA";1520
"110140 MONTE NEGRO";1506
"110143 NOVA UNIAO";950
"110145 PARECIS";490
"110146 PIMENTEIRAS DO OESTE";295
"110147 PRIMAVERA DE RONDONIA";455
"110148 SAO FELIPE D'OESTE";760
"110149 SAO FRANCISCO DO GUAPORE";1564
"110150 SERINGUEIRAS";1428
"110155 TEIXEIROPOLIS";640
"110160 THEOBROMA";1285
"110170 URUPA";1750
"110175 VALE DO ANARI";977
"110180 VALE DO PARAISO";1105
"120001 ACRELANDIA";1274
"120005 ASSIS BRASIL";631
"120010 BRASILEIA";2081
"120013 BUJARI";853
"120017 CAPIXABA";702
"120020 CRUZEIRO DO SUL";9187
"120025 EPITACIOLANDIA";1451
"120030 FEIJO";4375
"120032 JORDAO";706
"120033 MANCIO LIMA";1589
"120034 MANOEL URBANO";901
"120035 MARECHAL THAUMATURGO";1398
"120038 PLACIDO DE CASTRO";1876
"120039 PORTO WALTER";897
"120040 RIO BRANCO";30788
"120042 RODRIGUES ALVES";1296
"120043 SANTA ROSA DO PURUS";416
"120045 SENADOR GUIOMARD";2180
"120050 SENA MADUREIRA";3984
"120060 TARAUACA";3991
"120070 XAPURI";1629
"120080 PORTO ACRE";1414
"130002 ALVARAES";1756
"130006 AMATURA";1070
"130008 ANAMA";994
"130010 ANORI";1661
"130014 APUI";1907
"130020 ATALAIA DO NORTE";1616
"130030 AUTAZES";3463
"130040 BARCELOS";3509
"130050 BARREIRINHA";3231
"130060 BENJAMIN CONSTANT";3394
"130063 BERURI";1628
"130068 BOA VISTA DO RAMOS";1588
"130070 BOCA DO ACRE";3590
"130080 BORBA";4245
"130083 CAAPIRANGA";1224
"130090 CANUTAMA";1674
"130100 CARAUARI";3364
"130110 CAREIRO";3736
"130115 CAREIRO DA VARZEA";2275
"130120 COARI";9504
"130130 CODAJAS";2626
"130140 EIRUNEPE";3891
"130150 ENVIRA";1851
"130160 FONTE BOA";3911
"130165 GUAJARA";1680
"130170 HUMAITA";4643
"130180 IPIXUNA";2199
"130185 IRANDUBA";4222
"130190 ITACOATIARA";9404
"130195 ITAMARATI";1204
"130200 ITAPIRANGA";1005
"130210 JAPURA";1609
"130220 JURUA";1016
"130230 JUTAI";3178
"130240 LABREA";4163
"130250 MANACAPURU";9957
"130255 MANAQUIRI";1872
"130260 MANAUS";158787
"130270 MANICORE";5574
"130280 MARAA";2551
"130290 MAUES";5747
"130300 NHAMUNDA";2256
"130310 NOVA OLINDA DO NORTE";3514
"130320 NOVO AIRAO";1473
"130330 NOVO ARIPUANA";2511
"130340 PARINTINS";12318
"130350 PAUINI";2401
"130353 PRESIDENTE FIGUEIREDO";2220
"130356 RIO PRETO DA EVA";2387
"130360 SANTA ISABEL DO RIO NEGRO";1556
"130370 SANTO ANTONIO DO ICA";4271
"130380 SAO GABRIEL DA CACHOEIRA";3774
"130390 SAO PAULO DE OLIVENCA";3508
"130395 SAO SEBASTIAO DO UATUMA";1071
"130400 SILVES";1048
"130406 TABATINGA";5325
"130410 TAPAUA";2975
"130420 TEFE";8678
"130423 TONANTINS";2277
"130426 UARINI";1513
"130430 URUCARA";2502
"130440 URUCURITUBA";1912
"140002 AMAJARI";729
"140005 ALTO ALEGRE";2476
"140010 BOA VISTA";24675
"140015 BONFIM";1206
"140017 CANTA";1146
"140020 CARACARAI";1894
"140023 CAROEBE";811
"140028 IRACEMA";697
"140030 MUCAJAI";1456
"140040 NORMANDIA";888
"140045 PACARAIMA";973
"140047 RORAINOPOLIS";2526
"140050 SAO JOAO DA BALIZA";655
"140060 SAO LUIZ";735
"140070 UIRAMUTA";876
"150010 ABAETETUBA";16355
"150013 ABEL FIGUEIREDO";726
"150020 ACARA";7080
"150030 AFUA";4282
"150034 AGUA AZUL DO NORTE";2733
"150040 ALENQUER";6453
"150050 ALMEIRIM";4387
"150060 ALTAMIRA";9661
"150070 ANAJAS";2809
"150080 ANANINDEUA";44095
"150085 ANAPU";1603
"150090 AUGUSTO CORREA";4755
"150095 AURORA DO PARA";2888
"150100 AVEIRO";2105
"150110 BAGRE";2309
"150120 BAIAO";3266
"150125 BANNACH";411
"150130 BARCARENA";9068
"150140 BELEM";128483
"150145 BELTERRA";1820
"150150 BENEVIDES";4519
"150157 BOM JESUS DO TOCANTINS";1624
"150160 BONITO";1350
"150170 BRAGANCA";12642
"150172 BRASIL NOVO";2086
"150175 BREJO GRANDE DO ARAGUAIA";967
"150178 BREU BRANCO";4811
"150180 BREVES";11378
"150190 BUJARU";2934
"150195 CACHOEIRA DO PIRIA";2445
"150200 CACHOEIRA DO ARARI";2227
"150210 CAMETA";14203
"150215 CANAA DOS CARAJAS";1754
"150220 CAPANEMA";6921
"150230 CAPITAO POCO";6798
"150240 CASTANHAL";16613
"150250 CHAVES";2488
"150260 COLARES";1418
"150270 CONCEICAO DO ARAGUAIA";5005
"150275 CONCORDIA DO PARA";3052
"150276 CUMARU DO NORTE";755
"150277 CURIONOPOLIS";2447
"150280 CURRALINHO";3089
"150285 CURUA";1380
"150290 CURUCA";3540
"150293 DOM ELISEU";5284
"150295 ELDORADO DOS CARAJAS";4000
"150300 FARO";1331
"150304 FLORESTA DO ARAGUAIA";1902
"150307 GARRAFAO DO NORTE";3470
"150309 GOIANESIA DO PARA";3436
"150310 GURUPA";3380
"150320 IGARAPE-ACU";4235
"150330 IGARAPE-MIRI";7417
"150340 INHANGAPI";1084
"150345 IPIXUNA DO PARA";3839
"150350 IRITUIA";4106
"150360 ITAITUBA";11675
"150370 ITUPIRANGA";6633
"150375 JACAREACANGA";2278
"150380 JACUNDA";5429
"150390 JURUTI";4913
"150400 LIMOEIRO DO AJURU";2915
"150405 MAE DO RIO";3229
"150410 MAGALHAES BARATA";1017
"150420 MARABA";22473
"150430 MARACANA";3721
"150440 MARAPANIM";3230
"150442 MARITUBA";9308
"150445 MEDICILANDIA";2879
"150450 MELGACO";3246
