 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 10 a 14 anos
Período:2010
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2440
"110002 ARIQUEMES";9367
"110003 CABIXI";616
"110004 CACOAL";7580
"110005 CEREJEIRAS";1658
"110006 COLORADO DO OESTE";1692
"110007 CORUMBIARA";928
"110008 COSTA MARQUES";1690
"110009 ESPIGAO D'OESTE";2890
"110010 GUAJARA-MIRIM";4653
"110011 JARU";5195
"110012 JI-PARANA";10873
"110013 MACHADINHO D'OESTE";3430
"110014 NOVA BRASILANDIA D'OESTE";2099
"110015 OURO PRETO DO OESTE";3699
"110018 PIMENTA BUENO";3317
"110020 PORTO VELHO";42085
"110025 PRESIDENTE MEDICI";2119
"110026 RIO CRESPO";350
"110028 ROLIM DE MOURA";4775
"110029 SANTA LUZIA D'OESTE";858
"110030 VILHENA";7307
"110032 SAO MIGUEL DO GUAPORE";2406
"110033 NOVA MAMORE";2602
"110034 ALVORADA D'OESTE";1731
"110037 ALTO ALEGRE DOS PARECIS";1380
"110040 ALTO PARAISO";1974
"110045 BURITIS";3526
"110050 NOVO HORIZONTE DO OESTE";1048
"110060 CACAULANDIA";617
"110070 CAMPO NOVO DE RONDONIA";1417
"110080 CANDEIAS DO JAMARI";2221
"110090 CASTANHEIRAS";384
"110092 CHUPINGUAIA";916
"110094 CUJUBIM";1806
"110100 GOVERNADOR JORGE TEIXEIRA";1159
"110110 ITAPUA DO OESTE";1009
"110120 MINISTRO ANDREAZZA";1142
"110130 MIRANTE DA SERRA";1281
"110140 MONTE NEGRO";1628
"110143 NOVA UNIAO";849
"110145 PARECIS";504
"110146 PIMENTEIRAS DO OESTE";259
"110147 PRIMAVERA DE RONDONIA";418
"110148 SAO FELIPE D'OESTE";603
"110149 SAO FRANCISCO DO GUAPORE";1824
"110150 SERINGUEIRAS";1323
"110155 TEIXEIROPOLIS";520
"110160 THEOBROMA";1181
"110170 URUPA";1330
"110175 VALE DO ANARI";1035
"110180 VALE DO PARAISO";898
"120001 ACRELANDIA";1646
"120005 ASSIS BRASIL";702
"120010 BRASILEIA";2514
"120013 BUJARI";1093
"120017 CAPIXABA";1231
"120020 CRUZEIRO DO SUL";10212
"120025 EPITACIOLANDIA";1742
"120030 FEIJO";4535
"120032 JORDAO";1005
"120033 MANCIO LIMA";2088
"120034 MANOEL URBANO";1122
"120035 MARECHAL THAUMATURGO";2158
"120038 PLACIDO DE CASTRO";2164
"120039 PORTO WALTER";1460
"120040 RIO BRANCO";36340
"120042 RODRIGUES ALVES";2106
"120043 SANTA ROSA DO PURUS";596
"120045 SENADOR GUIOMARD";2422
"120050 SENA MADUREIRA";4802
"120060 TARAUACA";4933
"120070 XAPURI";2016
"120080 PORTO ACRE";1939
"130002 ALVARAES";1911
"130006 AMATURA";1327
"130008 ANAMA";1393
"130010 ANORI";2249
"130014 APUI";2105
"130020 ATALAIA DO NORTE";1912
"130030 AUTAZES";4352
"130040 BARCELOS";3400
"130050 BARREIRINHA";3938
"130060 BENJAMIN CONSTANT";4285
"130063 BERURI";2204
"130068 BOA VISTA DO RAMOS";2188
"130070 BOCA DO ACRE";3938
"130080 BORBA";4660
"130083 CAAPIRANGA";1509
"130090 CANUTAMA";1673
"130100 CARAUARI";3798
"130110 CAREIRO";4339
"130115 CAREIRO DA VARZEA";2925
"130120 COARI";9998
"130130 CODAJAS";3058
"130140 EIRUNEPE";4038
"130150 ENVIRA";2386
"130160 FONTE BOA";2964
"130165 GUAJARA";2090
"130170 HUMAITA";5997
"130180 IPIXUNA";2929
"130185 IRANDUBA";5123
"130190 ITACOATIARA";10886
"130195 ITAMARATI";1133
"130200 ITAPIRANGA";1051
"130210 JAPURA";1045
"130220 JURUA";1532
"130230 JUTAI";2399
"130240 LABREA";4889
"130250 MANACAPURU";11407
"130255 MANAQUIRI";2993
"130260 MANAUS";183050
"130270 MANICORE";6354
"130280 MARAA";2456
"130290 MAUES";6950
"130300 NHAMUNDA";2396
"130310 NOVA OLINDA DO NORTE";4135
"130320 NOVO AIRAO";1778
"130330 NOVO ARIPUANA";2800
"130340 PARINTINS";13799
"130350 PAUINI";2507
"130353 PRESIDENTE FIGUEIREDO";3440
"130356 RIO PRETO DA EVA";3060
"130360 SANTA ISABEL DO RIO NEGRO";2405
"130370 SANTO ANTONIO DO ICA";3427
"130380 SAO GABRIEL DA CACHOEIRA";4780
"130390 SAO PAULO DE OLIVENCA";4239
"130395 SAO SEBASTIAO DO UATUMA";1499
"130400 SILVES";1117
"130406 TABATINGA";6329
"130410 TAPAUA";2409
"130420 TEFE";7935
"130423 TONANTINS";2384
"130426 UARINI";1532
"130430 URUCARA";2297
"130440 URUCURITUBA";2387
"140002 AMAJARI";1139
"140005 ALTO ALEGRE";2111
"140010 BOA VISTA";30701
"140015 BONFIM";1487
"140017 CANTA";1916
"140020 CARACARAI";2509
"140023 CAROEBE";967
"140028 IRACEMA";1106
"140030 MUCAJAI";1776
"140040 NORMANDIA";1326
"140045 PACARAIMA";1465
"140047 RORAINOPOLIS";3202
"140050 SAO JOAO DA BALIZA";835
"140060 SAO LUIZ";790
"140070 UIRAMUTA";1213
"150010 ABAETETUBA";16506
"150013 ABEL FIGUEIREDO";764
"150020 ACARA";6859
"150030 AFUA";5046
"150034 AGUA AZUL DO NORTE";2577
"150040 ALENQUER";6997
"150050 ALMEIRIM";4170
"150060 ALTAMIRA";10998
"150070 ANAJAS";3437
"150080 ANANINDEUA";45795
"150085 ANAPU";2498
"150090 AUGUSTO CORREA";5323
"150095 AURORA DO PARA";3458
"150100 AVEIRO";2312
"150110 BAGRE";3524
"150120 BAIAO";4747
"150125 BANNACH";347
"150130 BARCARENA";11566
"150140 BELEM";121523
"150145 BELTERRA";1996
"150150 BENEVIDES";5557
"150157 BOM JESUS DO TOCANTINS";1764
"150160 BONITO";1459
"150170 BRAGANCA";13008
"150172 BRASIL NOVO";1753
"150175 BREJO GRANDE DO ARAGUAIA";828
"150178 BREU BRANCO";6754
"150180 BREVES";13195
"150190 BUJARU";3282
"150195 CACHOEIRA DO PIRIA";3394
"150200 CACHOEIRA DO ARARI";2393
"150210 CAMETA";15514
"150215 CANAA DOS CARAJAS";2942
"150220 CAPANEMA";6842
"150230 CAPITAO POCO";6465
"150240 CASTANHAL";17847
"150250 CHAVES";2774
"150260 COLARES";1328
"150270 CONCEICAO DO ARAGUAIA";5192
"150275 CONCORDIA DO PARA";3415
"150276 CUMARU DO NORTE";1054
"150277 CURIONOPOLIS";2127
"150280 CURRALINHO";4032
"150285 CURUA";1597
"150290 CURUCA";3982
"150293 DOM ELISEU";5987
"150295 ELDORADO DOS CARAJAS";3934
"150300 FARO";1022
"150304 FLORESTA DO ARAGUAIA";2058
"150307 GARRAFAO DO NORTE";3329
"150309 GOIANESIA DO PARA";3913
"150310 GURUPA";4056
"150320 IGARAPE-ACU";4086
"150330 IGARAPE-MIRI";6828
"150340 INHANGAPI";1171
"150345 IPIXUNA DO PARA";6288
"150350 IRITUIA";3809
"150360 ITAITUBA";11756
"150370 ITUPIRANGA";6481
