 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Município
Faixa Etária 1: 10 a 14 anos
Período:2008
"Município";"População_residente"
"110001 ALTA FLORESTA D'OESTE";2621
"110002 ARIQUEMES";9343
"110003 CABIXI";629
"110004 CACOAL";7803
"110005 CEREJEIRAS";1743
"110006 COLORADO DO OESTE";1823
"110007 CORUMBIARA";978
"110008 COSTA MARQUES";1560
"110009 ESPIGAO D'OESTE";2865
"110010 GUAJARA-MIRIM";4605
"110011 JARU";5367
"110012 JI-PARANA";11291
"110013 MACHADINHO D'OESTE";3255
"110014 NOVA BRASILANDIA D'OESTE";2192
"110015 OURO PRETO DO OESTE";3862
"110018 PIMENTA BUENO";3390
"110020 PORTO VELHO";42451
"110025 PRESIDENTE MEDICI";2255
"110026 RIO CRESPO";338
"110028 ROLIM DE MOURA";5021
"110029 SANTA LUZIA D'OESTE";942
"110030 VILHENA";7217
"110032 SAO MIGUEL DO GUAPORE";2469
"110033 NOVA MAMORE";2394
"110034 ALVORADA D'OESTE";1852
"110037 ALTO ALEGRE DOS PARECIS";1453
"110040 ALTO PARAISO";1859
"110045 BURITIS";3457
"110050 NOVO HORIZONTE DO OESTE";1099
"110060 CACAULANDIA";604
"110070 CAMPO NOVO DE RONDONIA";1386
"110080 CANDEIAS DO JAMARI";2116
"110090 CASTANHEIRAS";390
"110092 CHUPINGUAIA";879
"110094 CUJUBIM";1649
"110100 GOVERNADOR JORGE TEIXEIRA";1229
"110110 ITAPUA DO OESTE";960
"110120 MINISTRO ANDREAZZA";1180
"110130 MIRANTE DA SERRA";1328
"110140 MONTE NEGRO";1571
"110143 NOVA UNIAO";879
"110145 PARECIS";497
"110146 PIMENTEIRAS DO OESTE";269
"110147 PRIMAVERA DE RONDONIA";410
"110148 SAO FELIPE D'OESTE";622
"110149 SAO FRANCISCO DO GUAPORE";1776
"110150 SERINGUEIRAS";1363
"110155 TEIXEIROPOLIS";539
"110160 THEOBROMA";1162
"110170 URUPA";1397
"110175 VALE DO ANARI";1005
"110180 VALE DO PARAISO";929
"120001 ACRELANDIA";1532
"120005 ASSIS BRASIL";691
"120010 BRASILEIA";2384
"120013 BUJARI";1010
"120017 CAPIXABA";1100
"120020 CRUZEIRO DO SUL";9768
"120025 EPITACIOLANDIA";1677
"120030 FEIJO";4449
"120032 JORDAO";920
"120033 MANCIO LIMA";1918
"120034 MANOEL URBANO";1049
"120035 MARECHAL THAUMATURGO";1975
"120038 PLACIDO DE CASTRO";2039
"120039 PORTO WALTER";1262
"120040 RIO BRANCO";35300
"120042 RODRIGUES ALVES";1870
"120043 SANTA ROSA DO PURUS";574
"120045 SENADOR GUIOMARD";2309
"120050 SENA MADUREIRA";4630
"120060 TARAUACA";4617
"120070 XAPURI";1922
"120080 PORTO ACRE";1781
"130002 ALVARAES";1883
"130006 AMATURA";1279
"130008 ANAMA";1274
"130010 ANORI";2059
"130014 APUI";2056
"130020 ATALAIA DO NORTE";1910
"130030 AUTAZES";4030
"130040 BARCELOS";3503
"130050 BARREIRINHA";3671
"130060 BENJAMIN CONSTANT";4056
"130063 BERURI";2021
"130068 BOA VISTA DO RAMOS";2004
"130070 BOCA DO ACRE";3793
"130080 BORBA";4595
"130083 CAAPIRANGA";1424
"130090 CANUTAMA";1685
"130100 CARAUARI";3631
"130110 CAREIRO";4076
"130115 CAREIRO DA VARZEA";2721
"130120 COARI";10033
"130130 CODAJAS";2958
"130140 EIRUNEPE";4030
"130150 ENVIRA";2231
"130160 FONTE BOA";3255
"130165 GUAJARA";1994
"130170 HUMAITA";5632
"130180 IPIXUNA";2743
"130185 IRANDUBA";4810
"130190 ITACOATIARA";10334
"130195 ITAMARATI";1162
"130200 ITAPIRANGA";1033
"130210 JAPURA";1193
"130220 JURUA";1392
"130230 JUTAI";2621
"130240 LABREA";4643
"130250 MANACAPURU";10849
"130255 MANAQUIRI";2659
"130260 MANAUS";180873
"130270 MANICORE";6115
"130280 MARAA";2470
"130290 MAUES";6503
"130300 NHAMUNDA";2333
"130310 NOVA OLINDA DO NORTE";4063
"130320 NOVO AIRAO";1704
"130330 NOVO ARIPUANA";2749
"130340 PARINTINS";13181
"130350 PAUINI";2454
"130353 PRESIDENTE FIGUEIREDO";3133
"130356 RIO PRETO DA EVA";2968
"130360 SANTA ISABEL DO RIO NEGRO";2196
"130370 SANTO ANTONIO DO ICA";3625
"130380 SAO GABRIEL DA CACHOEIRA";4555
"130390 SAO PAULO DE OLIVENCA";4092
"130395 SAO SEBASTIAO DO UATUMA";1387
"130400 SILVES";1095
"130406 TABATINGA";6152
"130410 TAPAUA";2590
"130420 TEFE";7999
"130423 TONANTINS";2401
"130426 UARINI";1536
"130430 URUCARA";2305
"130440 URUCURITUBA";2263
"140002 AMAJARI";1051
"140005 ALTO ALEGRE";1982
"140010 BOA VISTA";29906
"140015 BONFIM";1440
"140017 CANTA";1663
"140020 CARACARAI";2315
"140023 CAROEBE";910
"140028 IRACEMA";984
"140030 MUCAJAI";1652
"140040 NORMANDIA";1202
"140045 PACARAIMA";1316
"140047 RORAINOPOLIS";2975
